case_number,latitude,longitude,cluster
JK191394,41.76037,-87.6868,0
JK187943,41.90998,-87.80215,-1
JK187976,41.884212,-87.63243,0
JK190608,41.98481,-87.80466,-1
JK188016,41.864277,-87.65968,0
JK188019,41.9191,-87.71769,0
JK188963,41.87989,-87.63083,0
JK187978,41.884212,-87.63243,0
JK196275,41.913525,-87.64352,0
JK188787,41.916058,-87.70391,0
JK188008,41.869255,-87.666824,0
JK188060,41.866993,-87.65698,0
JK188067,41.721626,-87.62449,0
JK188130,41.997425,-87.707245,0
JK187977,41.717747,-87.65528,0
JK187970,41.853996,-87.63455,0
JK187966,41.77116,-87.73997,-1
JK192473,41.7457,-87.70959,4
JK188038,41.88826,-87.763306,0
JK187986,41.84512,-87.72214,0
JK188336,41.87184,-87.72609,0
JK188804,41.744205,-87.65235,0
JK192581,41.794632,-87.585396,0
JK193658,41.87178,-87.71389,0
JK191385,41.915295,-87.730484,0
JK188927,41.809853,-87.64149,0
JK187920,41.76314,-87.61037,0
JK189957,41.930904,-87.64402,0
JK187912,41.87665,-87.755585,0
JK200776,41.799538,-87.58986,0
JK188435,41.79443,-87.59032,0
JK188052,41.890324,-87.6826,0
JK188040,41.822857,-87.69088,0
JK188026,41.715687,-87.618866,0
JK188371,41.978657,-87.82931,-1
JK188021,41.988403,-87.718124,0
JK187875,41.770893,-87.693184,0
JK188127,41.70173,-87.6579,0
JK188027,41.888165,-87.62294,0
JK191529,41.970943,-87.65972,0
JK187865,41.833595,-87.61154,0
JK187901,41.9711,-87.66775,0
JK187884,41.754066,-87.60652,0
JK187848,41.99763,-87.69563,0
JK188240,41.9711,-87.66775,0
JK188239,41.9711,-87.66775,0
JK193200,41.88946,-87.62422,0
JK187847,41.953438,-87.74626,0
JK188850,41.906506,-87.76702,0
JK187836,41.897594,-87.62318,0
JK187853,41.757004,-87.58069,0
JK187855,41.907158,-87.695694,0
JK187870,41.66826,-87.64159,0
JK190237,41.808292,-87.62281,0
JK190404,41.754826,-87.56265,0
JK187843,41.857918,-87.64479,0
JK192655,41.76867,-87.62177,0
JK187944,41.936707,-87.645996,0
JK190201,41.68741,-87.68609,-1
JK191302,41.89667,-87.62863,0
JK187837,41.79803,-87.59324,0
JK187819,41.786976,-87.73278,0
JK187894,41.899067,-87.66737,0
JK187797,41.86681,-87.62582,0
JK187956,41.952618,-87.762054,0
JK187852,41.87563,-87.62892,0
JK187806,41.976093,-87.69235,0
JK187805,41.830612,-87.623245,0
JK189167,41.876934,-87.73823,0
JK187802,41.85997,-87.709145,0
JK187780,41.721638,-87.630196,0
JK198068,41.968235,-87.72857,0
JK187859,41.903603,-87.67727,0
JK233717,41.759605,-87.578255,0
JK188485,41.845085,-87.61885,0
JK190946,41.878815,-87.67199,0
JK187787,41.9711,-87.69013,0
JK191121,41.903477,-87.65932,0
JK187792,41.88373,-87.679146,0
JK188292,41.77116,-87.73997,-1
JK191122,41.903477,-87.65932,0
JK188212,41.87418,-87.667854,0
JK191123,41.903477,-87.65932,0
JK187850,41.780582,-87.58853,0
JK190592,41.87831,-87.71216,0
JK194321,41.6596,-87.59668,1
JK188439,41.802364,-87.667244,0
JK220776,41.89403,-87.680786,0
JK191120,41.903477,-87.65932,0
JK234344,41.89004,-87.754196,0
JK198019,41.744537,-87.64508,0
JK191389,41.882748,-87.632385,0
JK190004,41.776997,-87.64836,0
JK191119,41.903477,-87.65932,0
JK187866,41.974533,-87.77942,-1
JK188141,41.821434,-87.61253,0
JK187857,41.736847,-87.54867,0
JK187791,41.938873,-87.7235,0
JK187878,41.89226,-87.74701,0
JK187795,41.72656,-87.62233,0
JK188608,41.936855,-87.72017,0
JK187761,41.7802,-87.68733,0
JK187799,41.930893,-87.640755,0
JK188592,41.80934,-87.69913,0
JK191883,41.9313,-87.76449,0
JK187923,41.887104,-87.655685,0
JK187919,41.741093,-87.58574,0
JK191002,41.803673,-87.70385,0
JK187841,41.677795,-87.62265,0
JK187762,41.948524,-87.689896,0
JK187736,41.844524,-87.70421,0
JK187737,41.872223,-87.72818,0
JK187706,41.895435,-87.71906,0
JK187750,41.767246,-87.57633,0
JK187896,41.788834,-87.63388,0
JK187764,41.722347,-87.62375,0
JK187719,41.86613,-87.727974,0
JK196390,41.921093,-87.63643,0
JK188058,41.874405,-87.648125,0
JK199350,41.789703,-87.65719,0
JK188635,41.847843,-87.69838,0
JK189027,41.886147,-87.62453,0
JK187930,41.6926,-87.621635,0
JK187933,41.87311,-87.696075,0
JK189141,41.92006,-87.71428,0
JK187699,41.788338,-87.6223,0
JK188233,41.815735,-87.61161,0
JK187722,41.767445,-87.586365,0
JK187703,41.89926,-87.69956,0
JK187697,41.89926,-87.69956,0
JK187688,41.671555,-87.6393,0
JK187788,41.69274,-87.6129,0
JK187717,41.83134,-87.64612,0
JK188269,41.75937,-87.62964,0
JK187724,41.88214,-87.62941,0
JK199413,41.994915,-87.881935,-1
JK187876,41.89889,-87.6617,0
JK187754,41.75626,-87.62472,0
JK195102,41.73479,-87.57202,0
JK187679,41.899094,-87.718155,0
JK192904,41.81484,-87.66999,0
JK190347,41.90157,-87.73718,0
JK187732,41.85444,-87.71755,0
JK187811,41.756596,-87.57365,0
JK187692,41.72437,-87.62631,0
JK200499,41.905792,-87.76288,0
JK187664,41.884724,-87.62625,0
JK187691,41.729618,-87.55125,0
JK187651,41.90019,-87.7745,0
JK189101,41.85774,-87.6701,0
JK189353,41.92352,-87.70912,0
JK191392,41.875156,-87.66791,0
JK200715,41.77481,-87.68841,0
JK188949,41.751152,-87.575966,0
JK241635,41.866516,-87.695175,0
JK217517,41.89877,-87.624115,0
JK188091,41.97561,-87.793495,-1
JK189616,41.89918,-87.70763,0
JK189083,41.78049,-87.67635,0
JK187924,41.70228,-87.650795,0
JK191215,41.902603,-87.73056,0
JK187653,41.736336,-87.55971,0
JK187684,41.871677,-87.696045,0
JK187817,41.85999,-87.709145,0
JK187753,41.748062,-87.7413,3
JK187629,41.785732,-87.683815,0
JK187650,41.98943,-87.66955,0
JK190065,41.723114,-87.614174,0
JK187742,41.90234,-87.747215,0
JK187695,41.733856,-87.63189,0
JK187700,41.876045,-87.754906,0
JK187619,41.658012,-87.59759,1
JK188902,41.969463,-87.77709,0
JK188039,41.773415,-87.67254,0
JK196942,41.869354,-87.66069,0
JK187670,41.76315,-87.57623,0
JK187638,41.87582,-87.64718,0
JK187673,41.719368,-87.62861,0
JK187615,41.94436,-87.66218,0
JK187642,41.997868,-87.68181,0
JK187590,41.965393,-87.65799,0
JK191323,41.768414,-87.59106,0
JK207461,41.90071,-87.73455,0
JK188363,41.96585,-87.77547,0
JK188314,41.822083,-87.68608,0
JK244160,41.846436,-87.7015,0
JK187947,41.931793,-87.76748,0
JK187839,41.864037,-87.65904,0
JK190949,41.704094,-87.531654,2
JK201720,41.7037,-87.56445,0
JK216362,41.71703,-87.634674,0
JK189220,41.980038,-87.77025,0
JK187567,41.891865,-87.61644,0
JK187586,41.909176,-87.782715,0
JK187599,41.8342,-87.663864,0
JK187582,41.871227,-87.7431,0
JK187734,41.879955,-87.68004,0
JK189453,41.896152,-87.689316,0
JK187569,41.75754,-87.62152,0
JK194916,41.89284,-87.61772,0
JK187561,41.79386,-87.6795,0
JK219730,41.874416,-87.63859,0
JK187605,41.888107,-87.66706,0
JK187622,41.77909,-87.695175,0
JK187585,41.76713,-87.569305,0
JK187860,41.968052,-87.6882,0
JK227337,41.93504,-87.676636,0
JK187539,41.774517,-87.59294,0
JK187612,41.968834,-87.67307,0
JK188323,41.73965,-87.61299,0
JK187541,41.876266,-87.65186,0
JK187812,41.823875,-87.61381,0
JK187627,41.683937,-87.72174,-1
JK223407,41.879772,-87.66926,0
JK189963,41.796257,-87.59036,0
JK188334,41.858284,-87.66377,0
JK187554,41.944103,-87.654015,0
JK187496,41.879383,-87.634125,0
JK193783,41.90843,-87.75346,0
JK187591,41.90294,-87.69539,0
JK187558,41.77338,-87.58214,0
JK239293,41.881943,-87.63419,0
JK188620,41.892273,-87.646034,0
JK204596,41.91354,-87.79859,-1
JK193852,41.760235,-87.56218,0
JK187507,41.867577,-87.67015,0
JK187459,41.930286,-87.64365,0
JK187473,41.88613,-87.684105,0
JK188992,41.77855,-87.68851,0
JK187468,41.682465,-87.64815,0
JK187568,41.765694,-87.59584,0
JK191695,41.794327,-87.62461,0
JK187886,41.903873,-87.77116,0
JK188941,41.812126,-87.61544,0
JK187451,41.671497,-87.645355,0
JK187450,41.82581,-87.672714,0
JK187671,41.831665,-87.68143,0
JK187441,41.94086,-87.644424,0
JK187443,41.90104,-87.77533,0
JK187444,41.766247,-87.57562,0
JK187442,41.68372,-87.62529,0
JK204727,41.99504,-87.80355,-1
JK187713,41.926056,-87.74951,0
JK188125,41.740234,-87.561195,0
JK208830,41.896744,-87.62348,0
JK187501,41.834072,-87.67235,0
JK199051,41.78103,-87.774055,-1
JK187436,41.732098,-87.66468,0
JK187435,41.902718,-87.72063,0
JK187428,41.777927,-87.60953,0
JK187427,41.895733,-87.68778,0
JK187426,41.68372,-87.62529,0
JK187583,41.884094,-87.675476,0
JK187433,41.73689,-87.5528,0
JK188270,41.799004,-87.601295,0
JK187532,41.74011,-87.54538,0
JK187474,41.752415,-87.55142,0
JK188347,41.767715,-87.66632,0
JK188375,41.980095,-87.78226,-1
JK187431,41.652843,-87.60867,1
JK187425,41.92627,-87.6409,0
JK187422,41.92099,-87.648605,0
JK199375,41.912598,-87.65317,0
JK187421,41.97773,-87.846466,-1
JK187890,41.756706,-87.555305,0
JK187563,41.736454,-87.54866,0
JK187472,41.85666,-87.684105,0
JK187416,41.806915,-87.60432,0
JK187403,41.78048,-87.66667,0
JK187440,41.89251,-87.626236,0
JK187407,41.96873,-87.68108,0
JK187404,41.860115,-87.71402,0
JK187411,41.901142,-87.6928,0
JK188071,41.796318,-87.6768,0
JK187408,41.879692,-87.73155,0
JK187399,41.88573,-87.625824,0
JK187394,41.903934,-87.62913,0
JK187405,41.74261,-87.65595,0
JK187401,41.74261,-87.65595,0
JK187406,41.934547,-87.70259,0
JK187409,41.769024,-87.62021,0
JK188508,41.793106,-87.734535,0
JK187391,41.68985,-87.624535,0
JK187389,41.892643,-87.71257,0
JK187398,41.851246,-87.634766,0
JK187384,41.86978,-87.6849,0
JK187392,41.9372,-87.66857,0
JK187377,41.702686,-87.526024,2
JK187393,41.882168,-87.65205,0
JK203837,41.70178,-87.53892,2
JK187601,41.895878,-87.706566,0
JK187383,41.68249,-87.62694,0
JK187373,41.859962,-87.643295,0
JK187388,41.756145,-87.57242,0
JK187367,41.771503,-87.58737,0
JK187374,41.76708,-87.5751,0
JK190468,41.90994,-87.72162,0
JK188076,41.89361,-87.718025,0
JK187462,41.78161,-87.70932,0
JK208147,41.798954,-87.58908,0
JK187439,41.873077,-87.747795,0
JK188378,41.92264,-87.64866,0
JK187693,41.792416,-87.62403,0
JK187368,41.77365,-87.64463,0
JK187366,41.786278,-87.7014,0
JK187375,41.89632,-87.70658,0
JK188047,41.775135,-87.59049,0
JK187471,41.736794,-87.551414,0
JK187379,41.79976,-87.61773,0
JK187395,41.830315,-87.68194,0
JK187363,41.881557,-87.62776,0
JK189803,41.80685,-87.74313,5
JK187360,41.89506,-87.67303,0
JK188273,41.797348,-87.766106,-1
JK202044,41.723015,-87.57049,0
JK199377,41.991165,-87.70428,0
JK188303,41.866177,-87.72486,0
JK218582,41.775425,-87.69623,0
JK194285,41.878532,-87.75038,0
JK206708,41.91484,-87.69923,0
JK189495,41.766575,-87.62332,0
JK187858,41.90976,-87.63467,0
JK201236,41.721878,-87.564705,0
JK187528,41.99119,-87.79895,-1
JK187730,41.96793,-87.649284,0
JK190378,41.7777,-87.7264,0
JK187656,41.829807,-87.69237,0
JK187491,41.92388,-87.69464,0
JK187390,41.877686,-87.74585,0
JK241716,41.994812,-87.68242,0
JK203254,41.737698,-87.72396,-1
JK188011,41.99043,-87.74833,-1
JK190316,41.951195,-87.77776,0
JK187410,41.746033,-87.58492,0
JK187339,41.65409,-87.60218,1
JK187346,41.80967,-87.59443,0
JK188458,41.79228,-87.62078,0
JK187341,41.80967,-87.59443,0
JK187965,41.877857,-87.65257,0
JK187337,41.968136,-87.68826,0
JK187330,41.77931,-87.67435,0
JK187333,41.75312,-87.56262,0
JK188938,41.78917,-87.69123,0
JK187461,41.977467,-87.8377,-1
JK187321,41.92009,-87.743774,0
JK187456,41.82461,-87.60967,0
JK187446,41.753075,-87.55032,0
JK200406,41.82388,-87.6135,0
JK188475,41.84746,-87.72877,0
JK187350,41.88537,-87.62627,0
JK188332,41.9093,-87.68116,0
JK187312,41.828087,-87.692314,0
JK187326,41.7531,-87.55027,0
JK187560,41.68697,-87.664314,0
JK191611,41.758286,-87.563934,0
JK187304,41.891655,-87.76655,0
JK187564,41.732098,-87.66457,0
JK187299,41.811234,-87.746376,5
JK187309,41.876698,-87.752045,0
JK188896,41.68435,-87.65064,0
JK188503,41.707756,-87.58071,-1
JK187635,41.778385,-87.68227,0
JK187701,41.797256,-87.7661,-1
JK189413,41.92898,-87.75387,0
JK187464,41.906483,-87.77309,0
JK188197,41.947277,-87.68827,0
JK187633,41.70302,-87.611206,0
JK188271,41.79715,-87.58399,0
JK187290,41.812473,-87.60826,0
JK187480,41.858017,-87.651764,0
JK187481,41.750847,-87.72034,-1
JK187280,41.847473,-87.70878,0
JK187314,41.85876,-87.73259,0
JK187284,41.890705,-87.7579,0
JK187550,41.976086,-87.675766,0
JK187288,41.88102,-87.701744,0
JK187305,41.78607,-87.78036,-1
JK187520,41.891487,-87.68059,0
JK187291,41.891705,-87.61288,0
JK187277,41.885574,-87.65261,0
JK187287,41.790707,-87.60494,0
JK187269,41.978558,-87.836586,-1
JK187283,41.7491,-87.595436,0
JK187258,41.899963,-87.72622,0
JK187255,41.88772,-87.76197,0
JK187418,41.870926,-87.70899,0
JK198630,41.938095,-87.71002,0
JK189021,41.74117,-87.61142,0
JK187316,41.777615,-87.61556,0
JK187689,41.994186,-87.73374,-1
JK187648,41.893124,-87.68051,0
JK187355,41.86801,-87.723404,0
JK188013,41.982777,-87.65659,0
JK188213,41.89048,-87.61765,0
JK187669,41.78019,-87.61834,0
JK187273,41.72122,-87.62744,0
JK187296,41.865215,-87.6241,0
JK187230,41.790028,-87.62397,0
JK187757,41.902615,-87.637405,0
JK190806,41.73309,-87.55271,0
JK187849,41.67031,-87.62027,0
JK188156,41.920113,-87.78778,0
JK191339,41.96918,-87.77952,-1
JK187256,41.67409,-87.62254,0
JK187244,41.887142,-87.62455,0
JK187216,41.77807,-87.7019,0
JK187224,41.953964,-87.69984,0
JK187226,41.75054,-87.64768,0
JK187223,41.876396,-87.63074,0
JK187272,41.685352,-87.619835,0
JK193668,41.758602,-87.55735,0
JK187221,41.775936,-87.72391,0
JK191212,41.774475,-87.59972,0
JK187487,41.7994,-87.76615,-1
JK187252,41.907032,-87.69698,0
JK187546,41.920788,-87.7683,0
JK187342,41.774044,-87.77949,-1
JK187222,41.929867,-87.70872,0
JK187257,41.78393,-87.67039,0
JK187225,41.75649,-87.714874,-1
JK187233,41.776787,-87.605354,0
JK187235,41.913177,-87.75424,0
JK187914,41.881653,-87.62776,0
JK187580,41.86876,-87.62746,0
JK187190,41.77217,-87.66579,0
JK187548,41.917126,-87.72987,0
JK187220,41.78125,-87.622,0
JK187204,41.72128,-87.65778,0
JK187187,41.91135,-87.75454,0
JK187206,41.93942,-87.74522,0
JK187298,41.884747,-87.6831,0
JK187184,41.96388,-87.64997,0
JK187200,41.95924,-87.653534,0
JK187181,41.903305,-87.67007,0
JK187193,41.919567,-87.691895,0
JK187180,41.847565,-87.64575,0
JK187173,41.884777,-87.68233,0
JK187166,41.984108,-87.66086,0
JK191679,41.882393,-87.627846,0
JK187503,41.805107,-87.60428,0
JK187167,41.952766,-87.8065,-1
JK187215,41.9254,-87.652336,0
JK187163,41.77709,-87.66542,0
JK195488,41.7877,-87.60578,0
JK221362,41.889202,-87.63164,0
JK187149,41.910072,-87.65311,0
JK187447,41.89474,-87.77309,0
JK187153,41.759808,-87.57826,0
JK191406,41.982456,-87.65798,0
JK187359,41.89034,-87.71621,0
JK187262,41.877567,-87.68489,0
JK188343,41.898872,-87.73475,0
JK187282,41.797436,-87.58905,0
JK187984,41.906963,-87.70127,0
JK190163,41.990734,-87.79786,-1
JK189373,41.876907,-87.628426,0
JK191180,41.881695,-87.65232,0
JK187129,41.929745,-87.68427,0
JK187154,41.880646,-87.732414,0
JK187424,41.701916,-87.65783,0
JK187137,41.794174,-87.703575,0
JK187143,41.8029,-87.60642,0
JK187196,41.823006,-87.68342,0
JK187982,41.777653,-87.61556,0
JK187144,41.8029,-87.60642,0
JK187543,41.85385,-87.63485,0
JK187237,41.89025,-87.63403,0
JK187504,41.86978,-87.6849,0
JK187139,41.972126,-87.70394,0
JK189002,41.808598,-87.611435,0
JK187192,41.777653,-87.61556,0
JK187199,41.766804,-87.60562,0
JK187115,41.749092,-87.5577,0
JK187105,41.866184,-87.724365,0
JK187103,41.781628,-87.613235,0
JK187124,41.87003,-87.708824,0
JK187093,41.897728,-87.73108,0
JK187183,41.902733,-87.7193,0
JK187203,41.888657,-87.74924,0
JK188086,41.909603,-87.74774,0
JK187079,41.910583,-87.72636,0
JK187533,41.895676,-87.62857,0
JK212761,41.810616,-87.60392,0
JK187112,41.74968,-87.67312,0
JK187172,41.789932,-87.66448,0
JK189263,41.74741,-87.5601,0
JK187236,41.910675,-87.649185,0
JK189086,41.89514,-87.6682,0
JK194987,41.87647,-87.63368,0
JK187483,41.7416,-87.701195,4
JK187053,41.765358,-87.673546,0
JK187060,41.997288,-87.71745,-1
JK188997,41.796124,-87.72324,0
JK187101,41.93324,-87.65966,0
JK191787,41.815754,-87.61677,0
JK187114,41.772316,-87.61455,0
JK188432,41.87949,-87.746,0
JK187041,41.752213,-87.66079,0
JK187050,41.76752,-87.57267,0
JK188247,41.77774,-87.63176,0
JK187537,41.894005,-87.63308,0
JK186997,41.866806,-87.64691,0
JK187801,41.907104,-87.62757,0
JK187535,41.894005,-87.63308,0
JK191351,41.879166,-87.63523,0
JK186999,41.91808,-87.75965,0
JK188055,41.88462,-87.63538,0
JK187016,41.79625,-87.6841,0
JK187034,41.949093,-87.64374,0
JK207724,41.735588,-87.59297,0
JK187147,41.93992,-87.65329,0
JK187174,41.959866,-87.713104,0
JK187007,41.930904,-87.64402,0
JK186998,41.7633,-87.612785,0
JK188810,41.90182,-87.63307,0
JK187015,41.74739,-87.619156,0
JK187008,41.845406,-87.64066,0
JK189250,41.84758,-87.71244,0
JK187037,41.980873,-87.65999,0
JK192911,41.77131,-87.68586,0
JK187090,41.75768,-87.741646,3
JK189311,41.74427,-87.63171,0
JK187104,41.790154,-87.62073,0
JK187138,41.805084,-87.59675,0
JK187913,41.74101,-87.62273,0
JK186945,41.78212,-87.61236,0
JK187268,41.991337,-87.65685,0
JK186966,41.880356,-87.73302,0
JK186987,41.985416,-87.69902,0
JK186950,41.78314,-87.61449,0
JK187091,41.754402,-87.55064,0
JK186954,41.880653,-87.73181,0
JK186971,41.891693,-87.62615,0
JK186944,41.75814,-87.59078,0
JK193343,41.931213,-87.67689,0
JK186927,41.876587,-87.62873,0
JK187035,41.8021,-87.587746,0
JK186946,41.794174,-87.703575,0
JK187125,41.88637,-87.62069,0
JK187092,41.757835,-87.55434,0
JK192935,41.73598,-87.65009,0
JK191678,41.953472,-87.74355,0
JK187046,41.882256,-87.76395,0
JK186912,41.90929,-87.647255,0
JK186911,41.9097,-87.74009,0
JK186963,41.895927,-87.749016,0
JK186891,41.925175,-87.66651,0
JK186883,41.90621,-87.73176,0
JK186941,41.883476,-87.62788,0
JK186862,41.713333,-87.62846,0
JK186856,41.96307,-87.65598,0
JK187083,41.886253,-87.76672,0
JK186957,41.895924,-87.74931,0
JK195131,41.832043,-87.613365,0
JK187014,41.879234,-87.624344,0
JK189254,41.693386,-87.64241,0
JK186888,41.853626,-87.63324,0
JK187208,41.93087,-87.64082,0
JK187777,41.798347,-87.696365,0
JK187017,41.843586,-87.64045,0
JK186865,41.777134,-87.7629,-1
JK186871,41.930904,-87.64402,0
JK186887,41.9534,-87.74857,0
JK186949,41.884453,-87.65127,0
JK186969,41.769894,-87.63727,0
JK186979,41.998528,-87.693565,0
JK186857,41.99041,-87.70498,0
JK193999,41.971146,-87.84104,-1
JK186861,41.78608,-87.65588,0
JK186901,41.891983,-87.62417,0
JK187027,41.745483,-87.687096,0
JK186948,41.81449,-87.60448,0
JK186916,41.879383,-87.634125,0
JK186884,41.87376,-87.69955,0
JK187517,41.878506,-87.75216,0
JK186832,41.658012,-87.59759,1
JK186795,41.77244,-87.613014,0
JK191246,41.800514,-87.596664,0
JK186909,41.828075,-87.6249,0
JK186942,41.747383,-87.57833,0
JK186792,41.77244,-87.613014,0
JK186870,41.84458,-87.701805,0
JK186801,41.702183,-87.56514,0
JK195046,41.952797,-87.68357,0
JK186810,41.910503,-87.71175,0
JK205919,41.706463,-87.64282,0
JK186794,41.90544,-87.72031,0
JK186798,41.77267,-87.57525,0
JK186808,41.751163,-87.6122,0
JK192800,41.88461,-87.73196,0
JK190945,41.908527,-87.71676,0
JK187675,41.81272,-87.606636,0
JK188037,41.79783,-87.75634,-1
JK202390,41.750484,-87.62298,0
JK186866,41.774994,-87.60268,0
JK186833,41.8687,-87.62586,0
JK186759,41.819687,-87.61987,0
JK186961,41.8021,-87.587746,0
JK186972,41.691315,-87.71704,-1
JK187759,41.878113,-87.63429,0
JK186767,41.68255,-87.653015,0
JK188911,41.885742,-87.631714,0
JK186850,41.99297,-87.656906,0
JK186756,41.86746,-87.69837,0
JK186773,41.70696,-87.63974,0
JK186848,41.9694,-87.7044,0
JK187980,41.881447,-87.627754,0
JK186793,41.99757,-87.670456,0
JK186931,41.76541,-87.584755,0
JK187128,41.923214,-87.75455,0
JK189224,41.878376,-87.7069,0
JK186908,41.887844,-87.62456,0
JK186822,41.756844,-87.68303,0
JK186747,41.884228,-87.65144,0
JK186722,41.811775,-87.665054,0
JK186764,41.798866,-87.652565,0
JK186761,41.764114,-87.60013,0
JK186974,41.891464,-87.62415,0
JK186980,41.893593,-87.759285,0
JK186754,41.950905,-87.78403,0
JK186844,41.904736,-87.75584,0
JK186697,41.815247,-87.67,0
JK187266,41.86547,-87.7734,-1
JK187121,41.89587,-87.72121,0
JK194081,41.749115,-87.688255,-1
JK194939,41.99661,-87.68863,0
JK188562,41.771656,-87.70424,0
JK186705,41.721832,-87.585144,0
JK187133,41.76315,-87.559715,0
JK192880,41.90863,-87.725266,0
JK187658,41.911865,-87.71251,0
JK186724,41.76863,-87.65837,0
JK186687,41.954044,-87.68634,0
JK186813,41.774067,-87.6273,0
JK186711,41.705235,-87.631615,0
JK187529,41.942047,-87.66146,0
JK186845,41.790543,-87.78013,-1
JK186688,41.90845,-87.765884,0
JK186628,41.80863,-87.66298,0
JK186719,41.771954,-87.68499,0
JK190915,41.90499,-87.67799,0
JK186693,41.825516,-87.68561,0
JK186680,41.706467,-87.60959,0
JK188255,41.97639,-87.65544,0
JK186736,41.79116,-87.579834,0
JK187867,41.879845,-87.62936,0
JK187961,41.972973,-87.69265,0
JK186689,41.86971,-87.63049,0
JK186933,41.9421,-87.67035,0
JK244300,41.95694,-87.7635,0
JK187460,41.940865,-87.6735,0
JK209855,41.803165,-87.73202,0
JK186735,41.80662,-87.622765,0
JK191646,41.89806,-87.75078,0
JK190665,41.930527,-87.707855,0
JK192404,41.920948,-87.677734,0
JK187518,41.96749,-87.73295,0
JK186749,41.91662,-87.67638,0
JK189642,41.886395,-87.76508,0
JK187004,41.86905,-87.62412,0
JK187307,41.837963,-87.61747,0
JK186896,41.765816,-87.56609,0
JK187075,41.884926,-87.752785,0
JK187833,41.935543,-87.64292,0
JK186992,41.86905,-87.62412,0
JK187830,41.87152,-87.62593,0
JK186632,41.95025,-87.78279,0
JK186673,41.939297,-87.71092,0
JK186622,41.94833,-87.64436,0
JK191875,41.72293,-87.53729,-1
JK186592,41.918365,-87.73637,0
JK186674,41.889057,-87.723465,0
JK186676,41.946457,-87.64465,0
JK186659,41.89127,-87.70197,0
JK187646,41.685505,-87.68096,-1
JK186578,41.82702,-87.617065,0
JK192538,41.683403,-87.63079,0
JK201433,41.80682,-87.60432,0
JK187844,41.802032,-87.5905,0
JK186608,41.8664,-87.70597,0
JK187668,41.914845,-87.68865,0
JK186598,41.760254,-87.69291,0
JK187026,41.886127,-87.626305,0
JK186649,41.782448,-87.68373,0
JK186602,41.784058,-87.68377,0
JK187239,41.70287,-87.60544,0
JK187042,41.781292,-87.60595,0
JK186666,41.86875,-87.735054,0
JK186606,41.726913,-87.60459,0
JK186642,41.88013,-87.64114,0
JK186841,41.877502,-87.64252,0
JK204429,41.74731,-87.575905,0
JK186601,41.76498,-87.62976,0
JK199430,41.701397,-87.60994,0
JK186585,41.888454,-87.765144,0
JK186503,41.762386,-87.58938,0
JK186527,41.891403,-87.62806,0
JK229378,41.655,-87.60231,1
JK193925,41.71473,-87.564606,0
JK186702,41.88447,-87.633255,0
JK186551,41.939972,-87.69525,0
JK186818,41.758884,-87.57531,0
JK187998,41.741062,-87.693886,-1
JK187080,41.952747,-87.80028,-1
JK191036,41.77957,-87.61201,0
JK229489,41.89694,-87.63422,0
JK197366,41.762466,-87.58091,0
JK218612,41.90818,-87.764626,0
JK188066,41.776005,-87.60097,0
JK187783,41.8402,-87.70368,0
JK229969,41.89206,-87.76529,0
JK192738,41.78668,-87.62226,0
JK196115,41.91431,-87.71182,0
JK186811,41.84451,-87.63914,0
JK186546,41.805355,-87.72351,0
JK190098,41.84142,-87.62196,0
JK211699,41.66463,-87.64027,0
JK190085,41.993015,-87.656906,0
JK187449,41.76021,-87.57923,0
JK186560,41.757175,-87.63446,0
JK186550,41.902584,-87.73184,0
JK186531,41.863842,-87.722664,0
JK187617,41.999958,-87.66623,0
JK186528,41.91867,-87.752716,0
JK187820,41.952488,-87.779205,0
JK186505,41.876564,-87.76245,0
JK186552,41.790543,-87.78013,-1
JK186485,41.9022,-87.6314,0
JK186766,41.96116,-87.652306,0
JK186545,41.96484,-87.639,0
JK186926,41.964767,-87.638916,0
JK188388,41.821545,-87.62754,0
JK186605,41.883163,-87.644905,0
JK186500,41.882477,-87.75269,0
JK186489,41.8654,-87.64066,0
JK186521,41.87087,-87.71374,0
JK186517,41.9263,-87.76972,0
JK186492,41.69773,-87.64933,0
JK186514,41.784016,-87.60818,0
JK186520,41.96601,-87.662506,0
JK195381,41.871647,-87.72391,0
JK186480,41.856052,-87.62822,0
JK186438,41.78429,-87.67161,0
JK186465,41.777504,-87.63868,0
JK186526,41.96036,-87.77635,0
JK186940,41.91652,-87.63808,0
JK186682,41.948524,-87.689896,0
JK186914,41.87293,-87.75648,0
JK186487,41.741367,-87.71552,-1
JK186456,41.908264,-87.62588,0
JK186442,41.81888,-87.602165,0
JK186538,41.87256,-87.72396,0
JK186699,41.85026,-87.62544,0
JK186525,41.975266,-87.67938,0
JK186495,41.740517,-87.57031,0
JK186805,41.803204,-87.721985,0
JK192345,41.91564,-87.68489,0
JK186431,41.680916,-87.627556,0
JK187150,41.79045,-87.7266,0
JK186416,41.7667,-87.57387,0
JK186406,41.968597,-87.6906,0
JK186573,41.7781,-87.63383,0
JK186977,41.882393,-87.627846,0
JK186463,41.80095,-87.59421,0
JK186384,41.89185,-87.7105,0
JK187281,41.707355,-87.61102,0
JK186812,41.93343,-87.71602,0
JK186394,41.758938,-87.57081,0
JK198987,41.768703,-87.61413,0
JK186814,41.779957,-87.60592,0
JK189995,41.9246,-87.71743,0
JK215130,41.82388,-87.61345,0
JK186400,41.733932,-87.60324,0
JK186422,41.91055,-87.71008,0
