case_number,latitude,longitude,cluster
JK192367,41.91567,-87.69741,7
JK192432,41.775135,-87.59049,6
JK192838,41.76275,-87.64149,6
JK192620,41.89314,-87.6378,5
JK192569,41.82273,-87.60774,6
JK192533,41.96043,-87.65311,2
JK193195,41.93345,-87.71723,2
JK192294,41.874023,-87.631676,5
JK192202,41.894993,-87.74705,7
JK192290,41.932026,-87.70811,2
JK192199,41.941776,-87.6515,2
JK192392,41.87969,-87.73175,7
JK195770,41.777767,-87.65611,6
JK192196,41.968533,-87.654816,2
JK192219,41.968533,-87.654816,2
JK192186,41.756794,-87.60224,0
JK192190,41.79266,-87.70109,1
JK192182,41.97258,-87.74243,3
JK192184,41.77716,-87.70237,1
JK192331,41.980183,-87.691765,2
JK193530,41.88321,-87.63016,5
JK192516,41.80264,-87.61625,6
JK193033,41.827065,-87.62167,6
JK192240,41.7519,-87.64285,6
JK207647,41.940796,-87.67597,2
JK222755,41.980038,-87.77025,3
JK193916,41.945557,-87.68701,2
JK195799,41.814316,-87.606674,6
JK192634,41.957016,-87.751755,3
JK192187,41.900574,-87.70937,7
JK192197,41.830406,-87.67371,1
JK192217,41.686745,-87.607086,4
JK192200,41.86136,-87.6944,7
JK196217,41.754726,-87.67448,1
JK192142,41.893646,-87.63118,5
JK193692,41.949917,-87.68107,2
JK192148,41.890976,-87.7113,7
JK192139,41.847233,-87.716095,7
JK192125,41.899174,-87.62648,5
JK192131,41.80957,-87.60362,6
JK192255,41.968502,-87.75983,3
JK192126,41.88589,-87.65448,5
JK192132,41.877773,-87.62929,5
JK219894,41.709938,-87.62718,4
JK192113,41.774124,-87.60944,6
JK192111,41.885742,-87.631714,5
JK192104,41.966118,-87.66252,2
JK192102,41.709972,-87.657585,4
JK192103,41.896378,-87.624275,5
JK192114,41.862217,-87.639084,5
JK192105,41.96117,-87.70986,2
JK192717,41.842243,-87.695145,7
JK192110,41.963562,-87.70954,2
JK192146,41.743183,-87.6038,0
JK192097,41.948677,-87.67938,2
JK192100,41.969135,-87.798904,3
JK192502,41.748714,-87.6088,0
JK192174,41.729053,-87.56944,0
JK192089,41.975826,-87.69757,2
JK192087,41.79075,-87.72309,1
JK192082,41.76603,-87.65656,6
JK192083,41.89609,-87.721214,7
JK192093,41.75204,-87.64163,6
JK192257,41.84745,-87.69474,7
JK192081,41.949005,-87.73234,3
JK192094,41.954018,-87.74054,3
JK192080,41.948837,-87.73233,3
JK192079,41.754684,-87.58449,0
JK192085,41.904102,-87.752106,7
JK195900,41.934383,-87.736885,3
JK192075,41.870857,-87.736465,7
JK192092,41.990475,-87.69367,2
JK192076,41.91754,-87.74869,3
JK192077,41.863842,-87.72144,7
JK192702,41.9267,-87.731735,3
JK192073,41.934982,-87.7621,3
JK192071,41.783276,-87.62379,6
JK195081,41.771397,-87.65307,6
JK192115,41.852043,-87.68445,7
JK192062,41.768772,-87.587555,0
JK192066,41.75699,-87.64298,6
JK192343,41.952442,-87.735405,3
JK192732,41.79747,-87.63307,6
JK192118,41.937653,-87.68646,2
JK192117,41.949333,-87.648476,2
JK195205,41.73526,-87.63751,4
JK193341,41.733856,-87.62092,4
JK192053,41.775135,-87.59049,6
JK192056,41.74351,-87.70344,1
JK193892,41.889523,-87.6169,5
JK192065,41.78421,-87.6619,1
JK192981,41.926273,-87.74273,3
JK192201,41.996483,-87.67551,2
JK192044,41.74764,-87.60419,0
JK192058,41.83749,-87.64626,5
JK192351,41.93433,-87.736885,3
JK193029,41.841164,-87.61718,5
JK194787,41.925133,-87.64019,5
JK206223,41.87276,-87.73521,7
JK192042,41.94032,-87.64441,2
JK192334,41.93388,-87.782135,3
JK192055,41.834045,-87.67426,1
JK192034,41.729557,-87.66531,4
JK192031,41.880363,-87.755844,7
JK192060,41.77332,-87.58746,0
JK192025,41.90977,-87.7352,7
JK192047,41.930016,-87.782005,3
JK192038,41.930016,-87.782005,3
JK192340,41.94016,-87.71525,2
JK192023,41.777092,-87.65322,6
JK192032,41.74263,-87.65595,4
JK192029,41.771744,-87.647,6
JK192019,41.752735,-87.584435,0
JK192043,41.749424,-87.60722,0
JK192154,41.95437,-87.73546,3
JK192013,41.772877,-87.58016,0
JK192415,41.74838,-87.63182,4
JK193012,41.754032,-87.63333,6
JK192179,41.93433,-87.736885,3
JK192052,41.966286,-87.662544,2
JK192041,41.966286,-87.662544,2
JK192036,41.80227,-87.67575,1
JK192008,41.86634,-87.71115,7
JK193252,41.77672,-87.67506,1
JK204360,41.959366,-87.708496,2
JK192017,41.749016,-87.63096,4
JK192315,41.96117,-87.70986,2
JK192014,41.7347,-87.57202,0
JK192004,41.66014,-87.61823,4
JK192027,41.79134,-87.65966,6
JK192406,41.65322,-87.54591,0
JK192192,41.9314,-87.80408,3
JK192194,41.928646,-87.73781,3
JK191998,41.778763,-87.58748,6
JK192015,41.884396,-87.74945,7
JK192226,41.962734,-87.65089,2
JK192195,41.93378,-87.77849,3
JK218328,41.930252,-87.65549,2
JK192833,41.877113,-87.723816,7
JK193210,41.92865,-87.73741,3
JK192112,41.769493,-87.69071,1
JK192402,41.732822,-87.549934,0
JK215963,41.65988,-87.57869,4
JK192003,41.96046,-87.76899,3
JK224055,41.969696,-87.67104,2
JK192371,41.777733,-87.613144,6
JK191991,41.902718,-87.75578,7
JK192010,41.752163,-87.66439,4
JK192107,41.899124,-87.714645,7
JK197548,41.655025,-87.54352,0
JK192341,41.948677,-87.6793,2
JK194051,41.963135,-87.729095,3
JK224510,41.79555,-87.6537,6
JK203000,41.727505,-87.606125,0
JK196806,41.85092,-87.702774,7
JK192871,41.954037,-87.74177,3
JK192492,41.913242,-87.74429,3
JK192009,41.72155,-87.603294,0
JK192173,41.93433,-87.736885,3
JK199655,41.708492,-87.617455,4
JK198625,41.73288,-87.549934,0
JK192991,41.894264,-87.61668,5
JK191996,41.795834,-87.606255,6
JK191995,41.861336,-87.62569,5
JK192222,41.860203,-87.70671,7
JK192002,41.808037,-87.71107,1
JK192095,41.746395,-87.68702,1
JK191978,41.88537,-87.62627,5
JK191976,41.697296,-87.63409,4
JK191987,41.781746,-87.70078,1
JK191984,41.73651,-87.54445,0
JK191971,41.874416,-87.63859,5
JK191974,41.80305,-87.67518,1
JK191962,41.74972,-87.64645,4
JK191969,41.808716,-87.62444,6
JK192176,41.883045,-87.6829,7
JK205980,41.90413,-87.69691,7
JK192108,41.92858,-87.74276,3
JK192417,41.794353,-87.66216,6
JK192498,41.928623,-87.73976,3
JK192299,41.770245,-87.641716,6
JK192225,41.93635,-87.7185,2
JK192164,41.777557,-87.615555,6
JK191966,41.95109,-87.82694,3
JK201550,41.92131,-87.767105,3
JK191972,41.744183,-87.543045,0
JK191953,41.87863,-87.76481,7
JK191957,41.895023,-87.67525,5
JK191938,41.937992,-87.8097,3
JK191940,41.67981,-87.62596,4
JK192454,41.885178,-87.67116,5
JK191955,41.89261,-87.632614,5
JK191956,41.847366,-87.723404,7
JK191946,41.866226,-87.72117,7
JK191935,41.867165,-87.71861,7
JK192119,41.820408,-87.627815,6
JK192307,41.9219,-87.73892,3
JK192297,41.9219,-87.73892,3
JK192168,41.934685,-87.70505,2
JK192161,41.96663,-87.708725,2
JK191918,41.917408,-87.70579,7
JK191915,41.897713,-87.74958,7
JK191921,41.96108,-87.71731,2
JK191916,41.780434,-87.60439,6
JK194900,41.89347,-87.632645,5
JK191909,41.67562,-87.62499,4
JK191919,41.880623,-87.702034,7
JK191959,41.771996,-87.68008,1
JK191927,41.847065,-87.72096,7
JK193792,41.71985,-87.62802,4
JK192369,41.761814,-87.58356,0
JK192267,41.76035,-87.5664,0
JK191964,41.734882,-87.72,1
JK191901,41.87456,-87.68626,7
JK191917,41.896774,-87.62147,5
JK192837,41.903206,-87.6764,5
JK191950,41.7369,-87.586555,0
JK191908,41.969933,-87.7398,3
JK191914,41.907104,-87.69083,7
JK191911,41.743923,-87.70711,1
JK191892,41.88174,-87.75118,7
JK196042,41.854813,-87.68391,7
JK192000,41.651165,-87.54839,0
JK197172,41.76624,-87.576935,0
JK193048,41.911964,-87.775314,3
JK198999,41.85593,-87.66879,5
JK193898,41.991146,-87.677086,2
JK191886,41.85074,-87.731224,7
JK191906,41.685028,-87.62288,4
JK194942,41.886208,-87.61626,5
JK191931,41.773018,-87.61257,6
JK191925,41.773018,-87.61257,6
JK192821,41.825966,-87.67513,1
JK191887,41.857815,-87.66501,5
JK191894,41.883656,-87.72088,7
JK199480,41.67172,-87.64414,4
JK191877,41.823906,-87.68825,1
JK192321,41.757698,-87.61991,6
JK191903,41.863033,-87.62732,5
JK191939,41.994884,-87.69102,2
JK197582,41.872807,-87.62596,5
JK191876,41.84973,-87.63194,5
JK191913,41.874363,-87.64301,5
JK191865,41.786053,-87.67165,1
JK192495,41.92631,-87.74015,3
JK192518,41.877846,-87.736595,7
JK192250,41.911125,-87.71903,7
JK192262,41.93107,-87.73681,3
JK192372,41.93442,-87.717255,2
JK191985,41.762955,-87.67651,1
JK192236,41.97274,-87.709816,2
JK192386,41.95408,-87.74177,3
JK192459,41.876,-87.76471,7
JK192305,41.671505,-87.633286,4
JK191870,41.939922,-87.66867,2
JK191844,41.736664,-87.5528,0
JK192020,41.919167,-87.75968,3
JK191859,41.8035,-87.60377,6
JK191867,41.902843,-87.76385,3
JK192177,41.939625,-87.7162,2
JK192388,41.842922,-87.6269,5
JK192049,41.874935,-87.72793,7
JK192124,41.939625,-87.7162,2
JK192166,41.935577,-87.735916,3
JK191853,41.700214,-87.540085,0
JK191819,41.743816,-87.614395,0
JK191814,41.750492,-87.59789,0
JK191827,41.87612,-87.64101,5
JK192012,41.868057,-87.63237,5
JK191801,41.766106,-87.57318,0
JK191808,41.830467,-87.668434,1
JK191833,41.748802,-87.59905,0
JK197092,41.733772,-87.61375,4
JK192704,41.931213,-87.67689,2
JK192485,41.74366,-87.55408,0
JK192282,41.730766,-87.56947,0
JK192993,41.81775,-87.72393,1
JK191849,41.79689,-87.60277,6
JK191970,41.98757,-87.7471,3
JK191824,41.872585,-87.721596,7
JK191798,41.873905,-87.75831,7
JK191930,41.758217,-87.585724,0
JK192875,41.89695,-87.66575,5
JK192475,41.78054,-87.718666,1
JK193522,41.98776,-87.690796,2
JK199728,41.710125,-87.62719,4
JK202292,41.889053,-87.6419,5
JK197125,41.669594,-87.63803,4
JK192735,41.785824,-87.659515,6
JK192144,41.930637,-87.73802,3
JK192230,41.651356,-87.54352,0
JK192135,41.937164,-87.736404,3
JK191807,41.939354,-87.70424,2
JK191785,41.99822,-87.70699,2
JK193179,41.9665,-87.657234,2
JK191803,41.679016,-87.631096,4
JK191777,41.836773,-87.65477,5
JK191854,41.869484,-87.625885,5
JK191809,41.81502,-87.687096,1
JK191772,41.946648,-87.70202,2
JK239356,41.929028,-87.674385,2
JK191779,41.934658,-87.74672,3
JK192134,41.956112,-87.71421,2
JK192635,41.89039,-87.63109,5
JK191758,41.934753,-87.663635,2
JK192630,41.89039,-87.63109,5
JK192798,41.789474,-87.7108,1
JK212734,41.788788,-87.622314,6
JK200683,41.76182,-87.68684,1
JK192247,41.739063,-87.652214,4
JK191749,41.794174,-87.703575,1
JK191728,41.895912,-87.72243,7
JK191740,41.811462,-87.66261,6
JK191753,41.876617,-87.758064,7
JK191743,41.894073,-87.67826,5
JK191805,41.78134,-87.609604,6
JK192172,41.957176,-87.78548,3
JK192588,41.930775,-87.73494,3
JK192121,41.95123,-87.716515,2
JK192159,41.92674,-87.731735,3
JK191722,41.929535,-87.744804,3
JK194238,41.97009,-87.76269,3
JK201039,41.868435,-87.62585,5
JK191706,41.76613,-87.57064,0
JK191704,41.758812,-87.58189,0
JK191727,41.80188,-87.69036,1
JK191735,41.878155,-87.74934,7
JK191839,41.765823,-87.58059,0
JK191726,41.81213,-87.61516,6
JK191701,41.920963,-87.752365,3
JK191675,41.88464,-87.729126,7
JK193017,41.94791,-87.75069,3
JK239303,41.89347,-87.632645,5
JK192133,41.92182,-87.73892,3
JK191693,41.7585,-87.60966,6
JK191683,41.755825,-87.66276,1
JK191823,41.885433,-87.62627,5
JK191632,41.884735,-87.67184,5
JK192463,41.879913,-87.764854,7
JK192141,41.914356,-87.73625,7
JK192145,41.941315,-87.738335,3
JK203319,41.72925,-87.61111,4
JK191838,41.741703,-87.56365,0
JK193013,41.907616,-87.63744,5
JK195013,41.86519,-87.66026,5
JK192069,41.96821,-87.653366,2
JK192206,41.954132,-87.73682,3
JK191858,41.964863,-87.65239,2
JK192709,41.90704,-87.66429,5
JK191715,41.85667,-87.65113,5
JK191806,41.963505,-87.71566,2
JK192558,41.925163,-87.66736,2
JK192138,41.968437,-87.71005,2
JK191624,41.94626,-87.73647,3
JK191691,41.749596,-87.58607,0
JK191613,41.808796,-87.62282,6
JK191595,41.850605,-87.69541,7
JK191910,41.759792,-87.593254,0
JK193835,41.85591,-87.70659,7
JK191644,41.74664,-87.5821,0
JK191593,41.848583,-87.63191,5
JK200340,41.73206,-87.60645,0
JK192157,41.895363,-87.659454,5
JK191614,41.962795,-87.65581,2
JK196520,41.765198,-87.58102,0
JK191606,41.891327,-87.75135,7
JK191563,41.877472,-87.67822,5
JK191669,41.797745,-87.58547,6
JK191699,41.69197,-87.61962,4
JK194052,41.904537,-87.63294,5
JK191585,41.939682,-87.66986,2
JK191557,41.96307,-87.65598,2
JK201071,41.816917,-87.63357,6
JK191567,41.867416,-87.62723,5
JK191609,41.777634,-87.61556,6
JK191579,41.90845,-87.765884,3
JK192986,41.8709,-87.68493,7
JK191588,41.765873,-87.576294,0
JK192903,41.76566,-87.67113,1
JK192675,41.913437,-87.78514,3
JK192109,41.947582,-87.67979,2
JK244085,41.770973,-87.68457,1
JK192455,41.67855,-87.62052,4
JK192237,41.966087,-87.705956,2
JK191709,41.800854,-87.624245,6
JK192865,41.79885,-87.58907,6
JK192291,41.948677,-87.6793,2
JK191508,41.751163,-87.6122,0
JK191700,41.9246,-87.71743,7
JK192450,41.87103,-87.699356,7
JK191503,41.873905,-87.75831,7
JK191516,41.968235,-87.72857,3
JK191717,41.88243,-87.627846,5
JK191482,41.895596,-87.755615,7
JK192101,41.966103,-87.66252,2
JK191496,41.87011,-87.69991,7
JK191512,41.906364,-87.661446,5
JK191487,41.805023,-87.743095,1
JK191574,41.705246,-87.631004,4
JK191548,41.81142,-87.66869,1
JK191663,41.874416,-87.63859,5
JK191457,41.77615,-87.615524,6
JK191523,41.814106,-87.6083,6
JK191476,41.779705,-87.647545,6
JK191483,41.70736,-87.610985,4
JK191432,41.7707,-87.69694,1
JK191430,41.89552,-87.71009,7
JK193920,41.740913,-87.62273,4
JK191422,41.96307,-87.65598,2
JK192599,41.932793,-87.68128,2
JK191510,41.936577,-87.640335,2
JK193733,41.832043,-87.613365,6
JK192910,41.994762,-87.74834,3
JK201827,41.90207,-87.64214,5
JK196043,41.75642,-87.571205,0
JK191446,41.937634,-87.766464,3
JK191885,41.74577,-87.60677,0
JK191411,41.685417,-87.61398,4
JK191425,41.76429,-87.58024,0
JK191493,41.802948,-87.59342,6
JK192597,41.88321,-87.629906,5
JK191447,41.85644,-87.65481,5
JK191575,41.77576,-87.608284,6
JK191400,41.88203,-87.726715,7
JK191439,41.918003,-87.66758,2
JK208341,41.882965,-87.76495,7
JK191818,41.89347,-87.632645,5
JK191628,41.70803,-87.56929,0
JK191480,41.77065,-87.57642,0
JK191874,41.913315,-87.68201,2
JK191350,41.776688,-87.70309,1
JK191517,41.74423,-87.64385,4
JK191435,41.852654,-87.722275,7
JK191407,41.983505,-87.667854,2
JK193964,41.9501,-87.65055,2
JK191900,41.86693,-87.62582,5
JK191382,41.801983,-87.587715,6
JK191945,41.778496,-87.73655,1
JK191419,41.806488,-87.622765,6
JK191454,41.704094,-87.61855,4
JK192591,41.89254,-87.70647,7
JK191562,41.874912,-87.66181,5
JK192147,41.956913,-87.677414,2
JK191364,41.930603,-87.740234,3
JK191723,41.81428,-87.62621,6
JK192767,41.78331,-87.60965,6
JK191404,41.95912,-87.653465,2
JK191526,41.893375,-87.62179,5
JK191325,41.78331,-87.60965,6
JK191319,41.695988,-87.59665,4
JK191336,41.65501,-87.545906,0
JK191943,41.74147,-87.59242,0
JK191307,41.882183,-87.67986,5
JK191288,41.875942,-87.7439,7
JK191589,41.88239,-87.624374,5
JK191357,41.828506,-87.61709,6
JK191306,41.87856,-87.74822,7
JK191742,41.904938,-87.68091,5
JK191311,41.896564,-87.636284,5
JK191316,41.815018,-87.66637,1
JK197494,41.84113,-87.657104,5
JK191973,41.814346,-87.72383,1
JK191297,41.76116,-87.61273,6
JK191261,41.853855,-87.631805,5
JK191386,41.885345,-87.63541,5
JK191255,41.86681,-87.62582,5
JK191331,41.760452,-87.65767,6
JK207891,41.723015,-87.57049,0
JK191258,41.791107,-87.69739,1
JK191251,41.77834,-87.703125,1
JK192683,41.678238,-87.68073,4
JK191252,41.882187,-87.67971,5
JK201111,41.747955,-87.63496,4
JK191248,41.69774,-87.61351,4
JK191233,41.90237,-87.765656,3
JK196556,41.76749,-87.68576,1
JK193003,41.733784,-87.613205,4
JK192774,41.84918,-87.711266,7
JK193802,41.942665,-87.6554,2
JK219906,41.69735,-87.61715,4
JK192828,41.77576,-87.61552,6
JK191634,41.683266,-87.70619,4
JK191287,41.69165,-87.63391,4
JK191275,41.784843,-87.62383,6
JK191460,41.88091,-87.71174,7
JK191247,41.751034,-87.55059,0
JK191253,41.897896,-87.6241,5
JK191250,41.867428,-87.62634,5
JK191242,41.904408,-87.670425,5
JK191208,41.968765,-87.68866,2
JK191256,41.800182,-87.65017,6
JK192425,41.778435,-87.61489,6
JK191452,41.93468,-87.6367,2
JK191262,41.680855,-87.63597,4
JK191206,41.87333,-87.72541,7
JK191204,41.960213,-87.70821,2
JK191193,41.89753,-87.66554,5
JK191187,41.766533,-87.62172,6
JK191173,41.89479,-87.67776,5
JK191167,41.930904,-87.64402,2
JK191174,41.875637,-87.62805,5
JK191190,41.69965,-87.641716,4
JK191185,41.778248,-87.68483,1
JK196246,41.743587,-87.558815,0
JK191171,41.727505,-87.606125,0
JK191781,41.935585,-87.7749,3
JK191620,41.876633,-87.649826,5
JK192757,41.903305,-87.67007,5
JK191417,41.75108,-87.5638,0
JK191141,41.896786,-87.751434,7
JK191154,41.96492,-87.70836,2
JK191131,41.93635,-87.64996,2
JK191176,41.790154,-87.62073,6
JK191152,41.67721,-87.62627,4
JK191423,41.802006,-87.622246,6
JK191117,41.917408,-87.70579,7
JK191138,41.790154,-87.62073,6
JK191445,41.658367,-87.60062,4
JK191145,41.736492,-87.61539,4
JK202210,41.902924,-87.62853,5
JK191108,41.952858,-87.64966,2
JK191101,41.932182,-87.644745,2
JK199683,41.931057,-87.71299,2
JK193902,41.874393,-87.650406,5
JK193616,41.902824,-87.75579,7
JK191134,41.939316,-87.70941,2
JK199023,41.982338,-87.68941,2
JK193994,41.749397,-87.56498,0
JK225808,41.675526,-87.64183,4
JK191541,41.87823,-87.690094,7
JK192326,41.760082,-87.55819,0
JK191083,41.920303,-87.70707,7
JK191137,41.879807,-87.77301,7
JK191085,41.879807,-87.77301,7
JK191130,41.94059,-87.797005,3
JK215849,41.921906,-87.64264,5
JK192287,41.726578,-87.60316,0
JK215932,41.762245,-87.6593,6
JK191099,41.882393,-87.627846,5
JK191053,41.782642,-87.65458,6
JK191029,41.94032,-87.64441,2
JK212310,41.766655,-87.6282,6
JK193847,41.712658,-87.6216,4
JK191169,41.816982,-87.68956,1
JK192249,41.934555,-87.75654,3
JK193800,41.96667,-87.65479,2
JK191571,41.89597,-87.63716,5
JK194148,41.89814,-87.71762,7
JK192277,41.87723,-87.68791,7
JK191009,41.764736,-87.63343,6
JK191045,41.911964,-87.64105,5
JK191012,41.764683,-87.66379,1
JK191431,41.807007,-87.7309,1
JK192974,41.750675,-87.58751,0
JK191023,41.7798,-87.625374,6
JK191472,41.94203,-87.68824,2
JK190989,41.80656,-87.6333,6
JK196420,41.70986,-87.64048,4
JK191428,41.789124,-87.697334,1
JK212061,41.72999,-87.65074,4
JK190983,41.96343,-87.668144,2
JK192609,41.97276,-87.70982,2
JK194980,41.7458,-87.709595,1
JK190978,41.916134,-87.70391,7
JK191080,41.68829,-87.61185,4
JK192681,41.697124,-87.62448,4
JK190962,41.85031,-87.67908,5
JK191268,41.926178,-87.64756,2
JK190966,41.845085,-87.61885,5
JK194935,41.930904,-87.64402,2
JK191763,41.753086,-87.55701,0
JK191178,41.74633,-87.65848,4
JK191680,41.859837,-87.70297,7
JK190965,41.938683,-87.676506,2
JK190940,41.917446,-87.787704,3
JK193527,41.8523,-87.7077,7
JK191802,41.734474,-87.60169,0
JK191672,41.935936,-87.644264,2
JK192585,41.8165,-87.625374,6
JK191381,41.851036,-87.70523,7
JK190979,41.77906,-87.61559,6
JK192352,41.745728,-87.72519,1
JK191603,41.750427,-87.61652,6
JK191924,41.793613,-87.61595,6
JK190939,41.78405,-87.67281,1
JK190951,41.854916,-87.656334,5
JK191542,41.95758,-87.78674,3
JK195746,41.980873,-87.65999,2
JK190926,41.762184,-87.58622,0
JK210048,41.90986,-87.63855,5
JK199427,41.766403,-87.63469,6
JK190929,41.954063,-87.7215,2
JK191052,41.938736,-87.64679,2
JK202964,41.83749,-87.64626,5
JK191200,41.769485,-87.68206,1
JK190922,41.992054,-87.75547,3
JK191559,41.875156,-87.66791,5
JK190932,41.763577,-87.60675,6
JK192275,41.76329,-87.59006,0
JK204952,41.95909,-87.73051,3
JK197278,41.889202,-87.617615,5
JK190892,41.76745,-87.58596,0
JK190891,41.87829,-87.714165,7
JK192088,41.97022,-87.67264,2
JK192436,41.954548,-87.69948,2
JK190942,41.73114,-87.545685,0
JK190888,41.801083,-87.62425,6
JK190897,41.842575,-87.65603,5
JK190896,41.749214,-87.619286,6
JK190889,41.975372,-87.74408,3
JK190950,41.956764,-87.69215,2
JK196938,41.93095,-87.789955,3
JK190884,41.75018,-87.677185,1
JK191109,41.655834,-87.595894,4
JK190893,41.7352,-87.54302,0
JK191899,41.902054,-87.72141,7
JK190875,41.87312,-87.74555,7
JK190880,41.849636,-87.64648,5
JK190870,41.87571,-87.75837,7
JK190866,41.974575,-87.65496,2
JK190869,41.744987,-87.72986,1
JK190873,41.935417,-87.66271,2
JK190887,41.77799,-87.70666,1
JK190874,41.907104,-87.69083,7
JK191825,41.934334,-87.716034,2
JK190865,41.730736,-87.6205,4
JK193772,41.896526,-87.63915,5
JK190861,41.920265,-87.72176,7
JK190863,41.855938,-87.72976,7
JK190903,41.923424,-87.730415,3
JK190973,41.782604,-87.703545,1
JK199150,41.83407,-87.68564,1
JK190854,41.80893,-87.61658,6
JK190853,41.814133,-87.624596,6
JK217713,41.962105,-87.667725,2
JK191224,41.925564,-87.641846,2
JK191038,41.777256,-87.64958,6
JK191599,41.68423,-87.64607,4
JK190847,41.990112,-87.73059,3
JK190843,41.801228,-87.74298,1
JK190845,41.879425,-87.75151,7
JK191434,41.77381,-87.72263,1
JK191466,41.748043,-87.63423,4
JK191100,41.75755,-87.63569,6
JK190872,41.877224,-87.714645,7
JK190842,41.876762,-87.703545,7
JK190840,41.788986,-87.74148,1
JK190835,41.858593,-87.62721,5
JK190844,41.795395,-87.66462,1
JK190837,41.749577,-87.64886,4
JK194727,41.740635,-87.6474,4
JK191475,41.91798,-87.73495,7
JK190848,41.796314,-87.5809,6
JK192390,41.739662,-87.7078,1
JK190838,41.830482,-87.62175,6
JK190836,41.98745,-87.69687,2
JK190895,41.894955,-87.721176,7
JK190832,41.91413,-87.73257,7
JK192281,41.96409,-87.77047,3
JK190831,41.81171,-87.70977,1
JK190829,41.75762,-87.62314,6
JK191524,41.91849,-87.77797,3
JK193996,41.975304,-87.65369,2
JK190851,41.76493,-87.57627,0
JK193119,41.925564,-87.641815,2
JK190813,41.99683,-87.68864,2
JK190810,41.8442,-87.72866,7
JK196368,41.936447,-87.70755,2
JK190850,41.799137,-87.646515,6
JK190817,41.898933,-87.638,5
JK190860,41.97044,-87.65001,2
JK190808,41.789932,-87.646255,6
JK193095,41.75969,-87.58504,0
JK220470,41.980827,-87.88361,3
JK198443,41.950653,-87.74866,3
JK191353,41.68042,-87.66244,4
JK195345,41.736084,-87.62943,4
JK193808,41.977882,-87.67744,2
JK191304,41.855724,-87.72727,7
JK190839,41.781696,-87.60961,6
JK191812,41.73283,-87.55409,0
JK191733,41.96603,-87.65887,2
JK191294,41.90458,-87.64069,5
JK190815,41.722507,-87.5722,0
JK191815,41.88589,-87.65448,5
JK192207,41.968918,-87.70727,2
JK197962,41.768852,-87.58442,0
JK190909,41.90706,-87.62756,5
JK197559,41.92518,-87.74725,3
JK191929,41.77305,-87.636795,6
JK190807,41.9518,-87.73131,3
JK193062,41.916367,-87.69717,7
JK190796,41.852867,-87.63091,5
JK190822,41.658367,-87.60062,4
JK190798,41.762894,-87.682396,1
JK190811,41.666916,-87.621155,4
JK192925,41.765285,-87.57709,0
JK191832,41.963654,-87.651054,2
JK190802,41.754402,-87.55064,0
JK190786,41.723885,-87.58515,0
JK190775,41.993217,-87.88202,3
JK192803,41.926105,-87.646355,2
JK190793,41.88976,-87.626656,5
JK191231,41.80139,-87.74177,1
JK191409,41.916515,-87.705864,7
JK191767,41.89631,-87.72858,7
JK190763,41.763668,-87.59943,0
JK191026,41.81679,-87.60806,6
JK190766,41.751266,-87.56501,0
JK192316,41.781384,-87.60721,6
JK190749,41.991528,-87.78233,3
JK190773,41.74948,-87.659775,4
JK190765,41.703068,-87.62817,4
JK190772,41.78308,-87.62055,6
JK190789,41.792194,-87.62402,6
JK190781,41.93881,-87.74822,3
JK190794,41.87696,-87.62653,5
JK191636,41.99638,-87.70203,2
JK190787,41.742123,-87.66808,4
JK190785,41.678303,-87.64192,4
JK190937,41.88374,-87.642715,5
JK190770,41.74709,-87.68278,1
JK190762,41.96611,-87.68883,2
JK201050,41.81196,-87.640755,6
JK195890,41.89877,-87.624115,5
JK190963,41.731438,-87.58628,0
JK191010,41.812397,-87.6127,6
JK190901,41.877823,-87.65518,5
JK194940,41.888077,-87.65337,5
JK190933,41.936817,-87.79443,3
JK190751,41.911064,-87.77683,3
JK190738,41.9756,-87.79433,3
JK190746,41.940422,-87.76495,3
JK190782,41.93214,-87.739265,3
JK190743,41.801723,-87.74055,1
JK190748,41.97009,-87.76269,3
JK192622,41.75976,-87.57738,0
JK190812,41.74259,-87.657166,4
JK190727,41.862404,-87.71457,7
JK191775,41.930904,-87.64402,2
JK190722,41.75755,-87.63447,6
JK190734,41.85156,-87.72381,7
JK190719,41.75987,-87.63632,6
JK191500,41.923725,-87.714165,7
JK194936,41.930904,-87.64402,2
JK190732,41.85151,-87.72739,7
JK190725,41.799984,-87.60393,6
JK190702,41.924583,-87.71863,7
JK190894,41.881115,-87.76653,7
JK191486,41.74577,-87.60686,0
JK190717,41.957882,-87.75583,3
JK190954,41.74519,-87.60628,0
JK191015,41.877655,-87.74804,7
JK190712,41.886677,-87.76341,7
JK190700,41.85886,-87.72578,7
JK190721,41.758865,-87.577034,0
JK190683,41.96077,-87.764786,3
JK192756,41.877823,-87.65518,5
JK191285,41.691845,-87.63632,4
JK190690,41.80343,-87.64391,6
JK190701,41.775146,-87.71407,1
JK190699,41.774235,-87.7142,1
JK190708,41.723534,-87.62988,4
JK190709,41.78509,-87.7266,1
JK190682,41.895515,-87.71054,7
JK190685,41.93038,-87.70956,2
JK190680,41.794174,-87.703575,1
JK190674,41.91195,-87.75942,3
JK190716,41.7661,-87.57354,0
JK190686,41.95198,-87.646515,2
JK193581,41.882862,-87.76985,7
JK191720,41.933804,-87.771194,3
JK191031,41.8124,-87.619675,6
JK191531,41.840965,-87.62352,5
JK190668,41.761738,-87.713745,1
JK190692,41.896084,-87.72857,7
JK190707,41.984684,-87.65522,2
