case_number,latitude,longitude,cluster
JK222335,41.748707,-87.61365,7
JK197370,41.724506,-87.62228,6
JK234480,41.86186,-87.70798,4
JK161069,41.917656,-87.68875,1
JK196968,41.786,-87.793785,3
JK213747,41.898,-87.72494,0
JK213240,41.896553,-87.77367,0
JK215106,41.825603,-87.62091,2
JK242897,41.897736,-87.74673,0
JK150911,41.87762,-87.75064,4
JK176644,41.683937,-87.72183,6
JK189218,41.78397,-87.67039,3
JK211157,41.752663,-87.56991,7
JK143886,41.88918,-87.633064,2
JK161829,41.932056,-87.7033,0
JK171057,41.980446,-87.66973,1
JK180895,41.73628,-87.62511,6
JK226906,41.96793,-87.649284,1
JK194950,41.857502,-87.65642,4
JK214642,41.87621,-87.76472,0
JK147657,41.768356,-87.619576,5
JK188776,41.855015,-87.72298,4
JK210605,41.867607,-87.6803,4
JK156042,41.883583,-87.71573,4
JK208171,41.768703,-87.61413,5
JK183363,41.799488,-87.59382,5
JK142102,41.944866,-87.649414,1
JK197804,41.82729,-87.63194,2
JK152459,41.902073,-87.68839,4
JK238452,41.8379,-87.71949,4
JK203395,41.7661,-87.57354,7
JK228491,41.967567,-87.761406,0
JK190643,41.877823,-87.65518,4
JK224105,41.975605,-87.65184,1
JK214234,41.81082,-87.59379,5
JK164670,41.777443,-87.73127,3
JK148376,41.965332,-87.72428,1
JK191723,41.81428,-87.62621,2
JK198532,41.910767,-87.65812,1
JK237175,41.88233,-87.62784,2
JK192478,41.903477,-87.63143,2
JK208338,41.901245,-87.764305,0
JK192186,41.756794,-87.60224,5
JK173751,41.90241,-87.626015,2
JK235412,41.874126,-87.63362,2
JK207100,41.844025,-87.62692,2
JK203148,41.939262,-87.713356,0
JK223606,41.76204,-87.61621,5
JK171188,41.876583,-87.76042,0
JK220740,41.792194,-87.60496,5
JK185896,41.874973,-87.72547,4
JK159292,41.879593,-87.73972,4
JK153448,41.983147,-87.69451,1
JK240242,41.73139,-87.66172,6
JK238706,41.908295,-87.68229,1
JK190699,41.774235,-87.7142,3
JK193681,41.880802,-87.62544,2
JK192369,41.761814,-87.58356,7
JK181213,41.778316,-87.69093,3
JK183203,41.77099,-87.62427,5
JK182697,41.76202,-87.692955,3
JK191942,41.887245,-87.70631,4
JK181634,41.899933,-87.628685,2
JK218560,41.89181,-87.757935,0
JK165798,41.677197,-87.640686,6
JK154510,41.84299,-87.6269,2
JK158414,41.721706,-87.59356,7
JK141839,41.699284,-87.667946,6
JK149732,41.75853,-87.60852,5
JK154303,41.90757,-87.67524,1
JK223743,41.85231,-87.66699,4
JK198451,41.998116,-87.66721,1
JK157536,41.942043,-87.78235,0
JK210663,41.85412,-87.66767,4
JK182182,41.8806,-87.73619,4
JK170012,41.84072,-87.69512,4
JK204408,41.97835,-87.77019,0
JK166479,41.703655,-87.535286,7
JK191119,41.903477,-87.65932,1
JK210238,41.946384,-87.64353,1
JK221942,41.778847,-87.71099,3
JK206315,41.89347,-87.632645,2
JK241409,41.956146,-87.74841,0
JK151153,41.700428,-87.53528,7
JK188807,41.92177,-87.78217,0
JK142370,41.838654,-87.63533,2
JK144096,41.787983,-87.67292,3
JK234590,41.79892,-87.58404,5
JK223291,41.984364,-87.78484,0
JK207513,41.973377,-87.69163,1
JK165162,41.99681,-87.66417,1
JK208262,41.812244,-87.60443,5
JK215528,41.794174,-87.703575,3
JK175663,41.78719,-87.73401,3
JK229961,41.99156,-87.65543,1
JK218511,41.80694,-87.62277,5
JK225964,41.90094,-87.76561,0
JK162363,41.94175,-87.66872,1
JK199530,41.802658,-87.61498,5
JK177534,41.928234,-87.65922,1
JK199139,41.67506,-87.63941,6
JK159618,41.890385,-87.62411,2
JK146007,41.80873,-87.65554,3
JK181177,41.682613,-87.648155,6
JK190110,41.893948,-87.7593,0
JK232052,41.89626,-87.65572,1
JK157195,41.946243,-87.658005,1
JK179641,41.98496,-87.66499,1
JK154991,41.744312,-87.646286,5
JK184755,41.70244,-87.62458,6
JK232849,41.863644,-87.627335,2
JK142002,41.721878,-87.614914,7
JK212720,41.93071,-87.702484,0
JK174418,41.884888,-87.76334,0
JK165358,41.729507,-87.632225,6
JK193983,41.77599,-87.7746,3
JK154117,41.88513,-87.62695,2
JK169641,41.792324,-87.59027,5
JK180699,41.94266,-87.64013,1
JK181982,41.740917,-87.63867,5
JK148757,41.85692,-87.66197,4
JK218809,41.879128,-87.652885,4
JK193777,41.93719,-87.79201,0
JK177754,41.956417,-87.71789,1
JK148844,41.80943,-87.613556,5
JK148946,41.88059,-87.70611,4
JK217551,41.75602,-87.552376,7
JK181824,41.929104,-87.64689,1
JK189598,41.87407,-87.726425,4
JK150627,41.964115,-87.68067,1
JK190942,41.73114,-87.545685,7
JK211127,41.897713,-87.67824,4
JK159914,41.859837,-87.70297,4
JK143025,41.904564,-87.76574,0
JK156385,41.80803,-87.68442,3
JK151528,41.923923,-87.66453,1
JK231776,41.79625,-87.6841,3
JK219701,41.79388,-87.62407,5
JK201224,41.92715,-87.706276,0
JK219744,41.86253,-87.70398,4
JK153305,41.845592,-87.68443,4
JK158173,41.93208,-87.70038,0
JK184653,41.79537,-87.70208,3
JK156315,41.849895,-87.683136,4
JK226684,41.783733,-87.698395,3
JK191246,41.800514,-87.596664,5
JK166725,41.86751,-87.687065,4
JK208149,41.780945,-87.621994,5
JK169592,41.778503,-87.71785,3
JK164271,41.90208,-87.76986,0
JK202932,41.935177,-87.67093,1
JK141889,41.939262,-87.713356,0
JK166388,41.839348,-87.63171,2
JK232896,41.88096,-87.70713,4
JK206278,41.90442,-87.76574,0
JK216057,41.86677,-87.67508,4
JK229562,41.797863,-87.7429,3
JK143802,41.92476,-87.702896,0
JK215384,41.74389,-87.55518,7
JK151404,41.76119,-87.63456,5
JK192771,41.96842,-87.711845,1
JK203646,41.87157,-87.73385,4
JK154859,41.8253,-87.606964,2
JK157183,41.882393,-87.627846,2
JK203471,41.96225,-87.69238,1
JK222040,41.903214,-87.72632,0
JK219185,41.695988,-87.59665,6
JK237156,41.97201,-87.6549,1
JK232008,41.88291,-87.66135,4
JK168731,41.77102,-87.6226,5
JK148858,41.73464,-87.585594,7
JK207351,41.936417,-87.71119,0
JK204003,41.841995,-87.635414,2
JK214104,41.92942,-87.70124,0
JK193902,41.874393,-87.650406,4
JK204663,41.695286,-87.66112,6
JK173633,41.897366,-87.745865,0
JK233265,41.91096,-87.66234,1
JK162511,41.745476,-87.58416,7
JK163992,41.6547,-87.60756,6
JK197446,41.856922,-87.63891,2
JK173922,41.901646,-87.663826,1
JK206270,41.79849,-87.665924,3
JK212822,41.88447,-87.63338,2
JK146464,41.82266,-87.615944,2
JK153027,41.996452,-87.71201,1
JK185035,41.823673,-87.69592,3
JK206557,41.900673,-87.66387,1
JK164778,41.697746,-87.56033,7
JK158206,41.896088,-87.70106,4
JK173098,41.765285,-87.57709,7
JK235132,41.76923,-87.569855,7
JK216493,41.947624,-87.65685,1
JK220102,41.8737,-87.704704,4
JK185131,41.750492,-87.654305,5
JK201534,41.97107,-87.72199,1
JK228721,41.729176,-87.57431,7
JK206919,41.83084,-87.63911,2
JK177897,41.727814,-87.6604,6
JK188411,41.76782,-87.687004,3
JK161346,41.744503,-87.651146,5
JK151751,41.7606,-87.584785,7
JK190516,41.96307,-87.65598,1
JK166414,41.95381,-87.715996,1
JK212199,41.927647,-87.76454,0
JK227370,41.882076,-87.62671,2
JK227720,41.76891,-87.614136,5
JK170084,41.98182,-87.65871,1
JK183884,41.8732,-87.65907,4
JK233960,41.889908,-87.6241,2
JK189663,41.86799,-87.66642,4
JK154275,41.856167,-87.71269,4
JK182814,41.9349,-87.8103,0
JK168087,41.88157,-87.6262,2
JK147794,41.882473,-87.62622,2
JK210993,41.740482,-87.67412,5
JK180807,41.881886,-87.64006,4
JK219448,41.771732,-87.698845,3
JK173939,41.909588,-87.74889,0
JK184411,41.803673,-87.70385,3
JK180073,41.756233,-87.56389,7
JK206322,41.886147,-87.62453,2
JK212565,41.877563,-87.68479,4
JK173822,41.868523,-87.769325,0
JK185911,41.806396,-87.61386,5
JK163220,41.910538,-87.67414,1
JK200834,41.873634,-87.71008,4
JK195576,41.777874,-87.770775,3
JK232038,41.847584,-87.70023,4
JK231367,41.943638,-87.64818,1
JK187046,41.882256,-87.76395,0
JK163802,41.877846,-87.761734,0
JK206648,41.93054,-87.6393,1
JK206266,41.777504,-87.61556,5
JK191462,41.96965,-87.70606,1
JK176384,41.887966,-87.63479,2
JK218201,41.849224,-87.69125,4
JK235889,41.75223,-87.61132,7
JK222013,41.758495,-87.609825,5
JK193897,41.90845,-87.765884,0
JK150640,41.75069,-87.602745,7
JK211113,41.78795,-87.630325,5
JK170967,41.831505,-87.62327,2
JK183106,41.7023,-87.54009,7
JK197993,41.857533,-87.6256,2
JK200060,41.702694,-87.62339,6
JK178908,41.968765,-87.68866,1
JK219376,41.78461,-87.69197,3
JK185539,41.85176,-87.705605,4
JK150543,41.97831,-87.65503,1
JK153525,41.931297,-87.652596,1
JK219351,41.695908,-87.595825,6
JK175727,41.72745,-87.56331,7
JK156336,41.70752,-87.60184,6
JK207518,41.851997,-87.73208,4
JK196123,41.662224,-87.64504,6
JK214681,41.995045,-87.68243,1
JK160704,41.748405,-87.72187,3
JK174058,41.91146,-87.63667,2
JK162350,41.89667,-87.62863,2
JK167211,41.892483,-87.62735,2
JK232278,41.991352,-87.700645,1
JK170771,41.893562,-87.722824,0
JK213130,41.903305,-87.67007,1
JK182290,41.891865,-87.63408,2
JK163032,41.871056,-87.69684,4
JK178575,41.722645,-87.632164,6
JK232087,41.74209,-87.72684,3
JK230504,41.750168,-87.62297,5
JK227487,41.668274,-87.64039,6
JK173361,41.73967,-87.58402,7
JK156428,41.92214,-87.673256,1
JK158332,41.81037,-87.670746,3
JK223790,41.9467,-87.65612,1
JK228571,41.93332,-87.711655,0
JK200537,41.714497,-87.561,7
JK170002,41.96014,-87.72855,1
JK171201,41.895428,-87.67704,4
JK224453,41.89284,-87.61772,2
JK227850,41.78849,-87.67097,3
JK149076,41.909203,-87.779686,0
JK170264,41.89204,-87.76528,0
JK147633,41.872486,-87.64089,4
JK147274,41.83314,-87.61532,2
JK233584,41.860107,-87.71158,4
JK224123,41.88439,-87.67673,4
JK190696,41.68435,-87.653076,6
JK157826,41.716213,-87.56906,7
JK215203,41.893223,-87.63153,2
JK201919,41.788986,-87.74148,3
JK228264,41.925404,-87.79698,0
JK219083,41.88243,-87.627846,2
JK196124,41.74714,-87.56616,7
JK156483,41.750492,-87.654305,5
JK190369,41.756348,-87.62867,5
JK218997,41.89347,-87.632645,2
JK199676,41.84987,-87.71173,4
JK193007,41.87843,-87.758354,0
JK152655,41.740704,-87.644966,5
JK157565,41.95538,-87.735916,0
JK177085,41.936787,-87.78588,0
JK189445,41.930904,-87.64402,1
JK155618,41.872063,-87.68702,4
JK189778,41.881012,-87.702354,4
JK206955,41.764683,-87.66379,5
JK160559,41.892746,-87.706474,0
JK219291,41.895924,-87.67626,4
JK172552,41.751972,-87.645294,5
JK188210,41.984684,-87.65522,1
JK190486,41.895653,-87.697105,4
JK214318,41.98227,-87.80694,0
JK244060,41.864265,-87.72271,4
JK168332,41.72722,-87.58792,7
JK201858,41.88109,-87.720764,4
JK158842,41.747578,-87.60824,7
JK200584,41.895927,-87.74889,0
JK171072,41.82824,-87.64239,2
JK176249,41.909664,-87.74273,0
JK167536,41.921085,-87.804886,0
JK141662,41.9623,-87.83669,0
JK185223,41.80042,-87.59046,5
JK183342,41.736107,-87.702034,3
JK191179,41.678074,-87.61951,6
JK201709,41.87797,-87.72619,4
JK225430,41.755432,-87.56059,7
JK192488,41.671474,-87.64169,6
JK219400,41.880653,-87.73169,4
JK205044,41.681084,-87.62276,6
JK228803,41.98023,-87.76234,0
JK151967,41.778847,-87.67269,3
JK153040,41.724697,-87.61301,7
JK218820,41.866024,-87.7356,4
JK184801,41.763218,-87.65541,5
JK209032,41.762386,-87.561005,7
JK235329,41.894146,-87.7175,0
JK187692,41.72437,-87.62631,6
JK141795,41.85601,-87.645454,2
JK163041,41.903114,-87.643196,2
JK170766,41.833492,-87.656456,2
JK205936,41.92151,-87.671036,1
JK186668,41.882973,-87.689835,4
JK162778,41.722416,-87.53611,7
JK230309,41.812057,-87.59384,5
JK244393,41.779026,-87.70312,3
JK149379,41.972385,-87.725716,1
JK206414,41.746143,-87.669395,5
JK233167,41.755108,-87.587494,7
JK216132,41.903305,-87.67007,1
JK150524,41.794174,-87.703575,3
JK220869,41.816006,-87.60184,2
JK170625,41.851746,-87.72307,4
JK142093,41.823933,-87.69954,3
JK232205,41.80967,-87.594154,5
JK226510,41.766026,-87.58087,7
JK235639,41.808582,-87.619576,5
JK141721,41.808884,-87.59925,5
JK222977,41.965183,-87.654785,1
JK198031,41.72739,-87.56085,7
JK218692,41.938595,-87.649574,1
JK227867,41.90284,-87.677246,1
JK229715,41.729397,-87.66409,6
JK152784,41.87491,-87.7505,4
JK141905,41.777576,-87.615555,5
JK197910,41.885918,-87.660774,4
JK224237,41.671642,-87.64292,6
JK186480,41.856052,-87.62822,2
JK199975,41.745552,-87.708916,3
JK218231,41.94585,-87.72739,0
JK160458,41.891403,-87.62806,2
JK166201,41.765156,-87.62007,5
JK222984,41.859768,-87.72011,4
JK232590,41.725994,-87.655495,6
JK140953,41.945248,-87.81846,0
JK162178,41.878376,-87.7069,4
JK214737,41.8995,-87.75694,0
JK169914,41.725945,-87.660355,6
JK145345,41.76199,-87.67346,5
JK176309,41.79229,-87.73539,3
JK207834,41.962032,-87.71317,1
JK200795,41.803673,-87.70385,3
JK195849,41.718582,-87.53649,7
JK218298,41.976852,-87.655,1
JK191767,41.89631,-87.72858,0
JK205398,41.755688,-87.55421,7
JK204654,41.929764,-87.66226,1
JK231070,41.772556,-87.57402,7
JK201749,41.882393,-87.627846,2
JK173072,41.888153,-87.63996,4
JK149069,41.772453,-87.64612,5
JK170037,41.725594,-87.58147,7
JK192209,41.759148,-87.62963,5
JK156289,41.803673,-87.70385,3
JK180007,41.784107,-87.674034,3
JK226729,41.78598,-87.70576,3
JK159705,41.921417,-87.698715,0
JK228645,41.93609,-87.63941,1
JK194550,41.70555,-87.54012,7
JK210575,41.75501,-87.730125,3
JK233633,41.935158,-87.72116,0
JK154415,41.759075,-87.64182,5
JK164163,41.742954,-87.67213,5
JK187830,41.87152,-87.62593,2
JK222962,41.94591,-87.65547,1
JK200961,41.771675,-87.57242,7
JK155348,41.76292,-87.58052,7
JK160254,41.91485,-87.6885,1
JK192710,41.952003,-87.80724,0
JK234522,41.65434,-87.604195,6
JK194310,41.841644,-87.70862,4
JK159501,41.91438,-87.695885,0
JK167002,41.940357,-87.77013,0
JK210939,41.95694,-87.758286,0
JK200082,41.876266,-87.65186,4
JK169639,41.789642,-87.71907,3
JK188625,41.91612,-87.68737,1
JK196999,41.88621,-87.77343,0
JK217880,41.856125,-87.62389,2
JK172373,41.711826,-87.65026,6
JK162135,41.86956,-87.74359,4
JK189306,41.727127,-87.58791,7
JK232425,41.77632,-87.605835,5
JK158938,41.745068,-87.60137,7
JK140987,41.748215,-87.557236,7
JK217557,41.88369,-87.65092,4
JK228745,41.96645,-87.6572,1
JK230085,41.777237,-87.69255,3
JK163623,41.906487,-87.76581,0
JK178200,41.731316,-87.65442,6
JK161177,41.775703,-87.75556,3
JK150091,41.762794,-87.64003,5
JK231972,41.734848,-87.55829,7
JK236575,41.775967,-87.61432,5
JK173354,41.786785,-87.62064,5
JK235698,41.874886,-87.737724,4
JK211042,41.858543,-87.67677,4
JK153890,41.924904,-87.76602,0
JK173021,41.88332,-87.72929,4
JK192287,41.726578,-87.60316,7
JK149413,41.860073,-87.70671,4
JK175898,41.78421,-87.6619,3
JK221188,41.700954,-87.56376,7
JK207660,41.969822,-87.7505,0
JK230420,41.80306,-87.61337,5
JK180202,41.959877,-87.731026,1
JK187114,41.772316,-87.61455,5
JK197451,41.83994,-87.65948,2
JK204219,41.952427,-87.75104,0
JK163892,41.8253,-87.631355,2
JK160829,41.897526,-87.70467,0
JK217426,41.868385,-87.63923,2
JK176255,41.691643,-87.64236,6
JK227952,41.88556,-87.65365,4
JK141995,41.89432,-87.7114,0
JK233297,41.973114,-87.69517,1
JK223970,41.879383,-87.6342,2
JK213158,41.808502,-87.61656,5
JK164426,41.76649,-87.64199,5
JK208403,41.764378,-87.662186,5
JK202838,41.92815,-87.78561,0
JK222598,41.90613,-87.667564,1
JK149481,41.651432,-87.52726,7
JK167816,41.931316,-87.763084,0
JK193020,41.9641,-87.747536,0
JK199025,41.86936,-87.74243,4
JK186394,41.758938,-87.57081,7
JK144238,41.859962,-87.64338,2
JK218734,41.883774,-87.62443,2
JK228796,41.894047,-87.74681,0
JK217638,41.765793,-87.572586,7
JK206716,41.71723,-87.638245,6
JK150430,41.89541,-87.62426,2
JK201221,41.755028,-87.66194,5
JK217100,41.917152,-87.64846,1
JK149287,41.80965,-87.59604,5
JK229425,41.881718,-87.62776,2
JK171859,41.746204,-87.57185,7
JK200790,41.773254,-87.6604,5
JK234057,41.89102,-87.61914,2
JK231044,41.692993,-87.661865,6
JK143284,41.916992,-87.71028,0
JK233333,41.99996,-87.66614,1
JK163484,41.922333,-87.80133,0
JK142624,41.87941,-87.63134,2
JK183806,41.745132,-87.60749,7
JK141236,41.792557,-87.77129,3
JK164535,41.685215,-87.63175,6
JK146822,41.90723,-87.695694,4
JK142095,41.8853,-87.65213,4
JK220637,41.884495,-87.64893,4
JK211941,41.918835,-87.80059,0
JK210804,41.81061,-87.59354,5
JK226213,41.873844,-87.76315,0
JK205562,41.87206,-87.68736,4
JK170554,41.765152,-87.5665,7
JK222152,41.753086,-87.55701,7
JK236211,41.80967,-87.59443,5
JK203026,41.970013,-87.69385,1
JK201434,41.90851,-87.63013,2
JK149131,41.771152,-87.61176,5
JK164746,41.787212,-87.598305,5
JK149766,41.90877,-87.67496,1
JK144849,41.761757,-87.58356,7
JK149508,41.984802,-87.71555,1
JK181224,41.939987,-87.7285,0
JK184318,41.949093,-87.83169,0
JK146389,41.930897,-87.697586,0
JK198304,41.97719,-87.65989,1
JK187734,41.879955,-87.68004,4
JK191328,41.840748,-87.63295,2
JK172117,41.754425,-87.63483,5
JK208029,41.814495,-87.72384,3
JK228354,41.803196,-87.703835,3
JK198120,41.7652,-87.614044,5
JK160156,41.832386,-87.62328,2
JK196028,41.887444,-87.65103,4
JK214697,41.829758,-87.677704,3
JK195149,41.73626,-87.62807,6
JK217312,41.90934,-87.76866,0
JK170929,41.95906,-87.78187,0
JK208310,41.868286,-87.63241,2
JK153462,41.78076,-87.63019,5
JK150131,41.77709,-87.664154,3
JK172755,41.682552,-87.621445,6
JK152925,41.809692,-87.59214,5
JK236066,41.75158,-87.57812,7
JK148846,41.95392,-87.70841,1
JK233927,41.803673,-87.70385,3
JK186125,41.89347,-87.632645,2
JK175536,41.766407,-87.63103,5
JK230282,41.685703,-87.67888,6
JK232683,41.88214,-87.711044,4
JK175661,41.829617,-87.62265,2
JK140851,41.841278,-87.62686,2
JK185006,41.896046,-87.669,1
JK213222,41.876728,-87.71576,4
JK216948,41.961994,-87.7346,0
JK209804,41.789932,-87.66448,3
JK185266,41.676197,-87.622955,6
JK174450,41.76578,-87.68694,3
JK171243,41.899734,-87.624146,2
JK151380,41.88946,-87.62422,2
JK221081,41.757008,-87.64663,5
JK210237,41.758755,-87.587425,7
JK211870,41.885742,-87.631714,2
JK218301,41.751312,-87.67681,5
JK229893,41.77311,-87.68836,3
JK170323,41.925465,-87.64792,1
JK174282,41.78643,-87.65468,3
JK158703,41.92617,-87.64978,1
JK193238,41.77602,-87.61552,5
JK228315,41.8924,-87.63331,2
JK175809,41.814102,-87.59936,5
JK218008,41.984108,-87.66086,1
JK140795,41.797382,-87.585464,5
JK178945,41.69317,-87.65055,6
JK147375,41.975826,-87.69757,1
JK211459,41.77197,-87.648224,5
JK157894,41.977016,-87.692444,1
JK228346,41.69796,-87.63098,6
JK236899,41.803673,-87.70385,3
JK198976,41.918674,-87.75265,0
JK209014,41.88572,-87.63926,4
JK234024,41.820255,-87.60039,2
JK173748,41.850937,-87.70155,4
JK164808,41.706318,-87.61375,6
JK222337,41.893845,-87.62423,2
JK217489,41.8606,-87.66139,4
JK174825,41.89284,-87.61772,2
JK190237,41.808292,-87.62281,5
JK227802,41.771786,-87.62834,5
JK233090,41.955738,-87.75235,0
JK232389,41.751293,-87.6045,7
JK160632,41.684364,-87.62886,6
JK190365,41.822544,-87.66556,3
JK162784,41.77957,-87.705574,3
JK185875,41.802273,-87.687935,3
JK170557,41.88026,-87.76388,0
JK197059,41.74794,-87.65003,5
JK182824,41.93075,-87.646515,1
JK155258,41.807995,-87.66251,3
JK181367,41.886845,-87.7651,0
JK184282,41.706818,-87.65409,6
JK166934,41.906223,-87.68223,1
JK163444,41.78078,-87.667885,3
JK149000,41.769417,-87.569855,7
JK234761,41.76774,-87.667534,5
JK191915,41.897713,-87.74958,0
JK234930,41.822975,-87.685234,3
JK170792,41.83941,-87.64632,2
JK174657,41.872715,-87.71139,4
JK225116,41.794502,-87.585396,5
JK234981,41.77787,-87.748344,3
JK190378,41.7777,-87.7264,3
JK197460,41.7712,-87.663994,5
JK228298,41.814945,-87.60986,2
JK234828,41.90265,-87.72796,0
JK196188,41.91109,-87.640144,2
JK166362,41.878967,-87.66265,4
JK142494,41.808628,-87.6631,3
JK189569,41.943546,-87.72732,0
JK175273,41.880455,-87.72322,4
JK150138,41.809402,-87.61526,5
JK143910,41.795,-87.662186,3
JK145122,41.75316,-87.55701,7
JK231271,41.679893,-87.619484,6
JK207721,41.72323,-87.61297,7
JK166949,41.79444,-87.58393,5
JK156576,41.75805,-87.58102,7
JK162517,41.79573,-87.62249,5
JK225457,41.837116,-87.60824,2
JK194257,41.77845,-87.69094,3
JK210923,41.837322,-87.6353,2
JK152122,41.775997,-87.5961,7
JK213552,41.94717,-87.65769,1
JK185036,41.885082,-87.71602,4
JK210510,41.692524,-87.7034,6
JK202555,41.836773,-87.65477,2
JK234984,41.880512,-87.74414,4
JK168866,41.696312,-87.61755,6
JK149227,41.903996,-87.64323,2
JK189953,41.925175,-87.66651,1
JK175679,41.80411,-87.60314,5
JK208482,41.856064,-87.7261,4
JK143017,41.895733,-87.68778,4
JK201703,41.76122,-87.62807,5
JK206809,41.774006,-87.70302,3
JK182390,41.651432,-87.52726,7
JK208619,41.7525,-87.55077,7
JK212928,41.864693,-87.666336,4
JK190471,41.925808,-87.70382,0
JK218653,41.907684,-87.64333,2
JK236508,41.767117,-87.570724,7
JK202955,41.71759,-87.61403,6
JK179844,41.919056,-87.77677,0
JK213468,41.900036,-87.71768,0
JK188728,41.78308,-87.62055,5
JK204475,41.9502,-87.649,1
JK195492,41.87661,-87.62765,2
JK234254,41.83489,-87.654724,2
JK163329,41.86152,-87.66245,4
JK209676,41.75941,-87.605415,5
JK207803,41.88243,-87.627846,2
JK189303,41.765427,-87.63039,5
JK160261,41.873936,-87.75551,4
JK203662,41.887592,-87.618355,2
JK147519,41.745617,-87.70471,3
JK207538,41.743828,-87.55176,7
JK163058,41.876907,-87.628426,2
JK224078,41.969826,-87.65764,1
JK194821,41.72859,-87.65719,6
JK151853,41.727097,-87.603035,7
JK200775,41.94753,-87.71397,1
JK170999,41.676735,-87.62047,6
JK160755,41.819347,-87.61585,2
JK153550,41.760612,-87.67342,5
JK141900,41.768032,-87.57088,7
JK228164,41.93854,-87.76923,0
JK140737,41.794174,-87.703575,3
JK181049,41.771996,-87.68008,3
JK186098,41.95642,-87.72313,0
JK152919,41.769924,-87.63727,5
JK229037,41.94137,-87.76242,0
JK179196,41.980778,-87.805435,0
JK226489,41.898113,-87.617935,2
JK232850,41.86751,-87.68727,4
JK185132,41.940823,-87.67839,1
JK230511,41.85496,-87.64371,2
JK182627,41.733593,-87.60475,7
JK174504,41.929577,-87.757195,0
JK194420,41.956295,-87.708084,1
JK213765,41.881016,-87.63234,2
JK161135,41.721653,-87.5647,7
JK157599,41.757458,-87.586105,7
JK189169,41.840717,-87.62351,2
JK219274,41.94622,-87.70825,1
JK209358,41.95313,-87.77112,0
JK199343,41.84458,-87.701805,4
JK171943,41.766758,-87.661964,5
JK198091,41.933445,-87.740074,0
JK197158,41.99138,-87.69943,1
JK204713,41.74587,-87.55279,7
JK207024,41.775658,-87.586296,7
JK208093,41.77002,-87.69134,3
JK214962,41.77691,-87.652,5
JK153652,41.9948,-87.709274,1
JK182319,41.851437,-87.64646,2
JK156671,41.75271,-87.70369,3
JK185311,41.743126,-87.60501,7
JK226466,41.758537,-87.683075,3
JK160380,41.970516,-87.836655,0
JK228874,41.786266,-87.78891,3
JK155602,41.72937,-87.603584,7
JK155460,41.858864,-87.72536,4
JK169291,41.909554,-87.75166,0
JK152659,41.93704,-87.80672,0
JK215139,41.97618,-87.87642,0
JK159878,41.977016,-87.692444,1
JK208125,41.803196,-87.703835,3
JK196313,41.76785,-87.5665,7
JK169430,41.94725,-87.653595,1
JK149375,41.878056,-87.74398,4
JK173195,41.664974,-87.620026,6
JK145187,41.711624,-87.651474,6
JK237038,41.957623,-87.65463,1
JK229600,41.774265,-87.61308,5
JK195020,41.851803,-87.68564,4
JK203366,41.99327,-87.68729,1
JK193224,41.77995,-87.7289,3
JK173617,41.741215,-87.666115,5
JK206355,41.900967,-87.7595,0
JK184921,41.907154,-87.63968,2
JK146979,41.863792,-87.710464,4
JK207146,41.89116,-87.75964,0
JK213124,41.792305,-87.62402,5
JK219548,41.892815,-87.62419,2
JK213648,41.71985,-87.56233,7
JK158262,41.884468,-87.63429,2
JK212942,41.967667,-87.77604,0
JK154145,41.860218,-87.720116,4
JK145995,41.892002,-87.625374,2
JK225830,41.878857,-87.72672,4
JK203159,41.8732,-87.71974,4
JK218406,41.889454,-87.628,2
JK230364,41.7888,-87.71453,3
JK213217,41.780945,-87.621994,5
JK210468,41.878857,-87.72662,4
JK146442,41.916546,-87.63671,1
JK191727,41.80188,-87.69036,3
JK230473,41.849407,-87.713715,4
JK236664,41.748203,-87.65489,5
JK197238,41.74481,-87.61233,7
JK220061,41.925213,-87.66368,1
JK187682,41.734207,-87.60477,7
JK207290,41.761673,-87.59573,7
JK231893,41.89514,-87.62425,2
JK213057,41.908554,-87.758415,0
JK173218,41.863377,-87.656456,4
JK208714,41.89695,-87.66572,1
JK187483,41.7416,-87.701195,3
JK218638,41.8364,-87.726776,4
JK226226,41.798416,-87.59345,5
JK153915,41.965054,-87.741356,0
JK154694,41.725033,-87.60701,7
JK221547,41.85866,-87.63025,2
JK216012,41.985443,-87.668304,1
JK208642,41.954407,-87.70192,1
JK187109,41.802498,-87.586044,5
JK209371,41.68245,-87.63723,6
JK165377,41.946808,-87.68264,1
JK215679,41.930897,-87.697586,0
JK225769,41.700882,-87.64022,6
JK187426,41.68372,-87.62529,6
JK143035,41.85545,-87.7151,4
JK154892,41.768013,-87.64692,5
JK223513,41.894962,-87.7511,0
JK226414,41.778873,-87.59631,7
JK162851,41.96307,-87.65598,1
JK185937,41.821068,-87.62855,2
JK151325,41.861794,-87.62242,2
JK193633,41.891754,-87.7193,0
JK167494,41.840015,-87.73173,4
JK235780,41.895878,-87.706566,0
JK152144,41.844204,-87.638306,2
JK178017,41.778152,-87.59302,7
JK218358,41.910957,-87.67836,1
JK163149,41.788193,-87.66686,3
JK164336,41.8803,-87.76074,0
JK193757,41.80146,-87.65439,3
JK201599,41.97244,-87.72815,1
JK191058,41.68458,-87.626495,6
JK202390,41.750484,-87.62298,5
JK184153,41.7821,-87.5865,7
JK204897,41.797935,-87.6063,5
JK169055,41.884697,-87.77338,0
JK222808,41.697754,-87.61229,6
JK231849,41.966137,-87.65794,1
JK192073,41.934982,-87.7621,0
