tSNE1,tSNE2
41.126293,37.537605
72.86335,4.480032
-34.026546,2.174094
-23.455374,-43.240475
71.117775,5.8264356
-48.94673,-10.330684
57.055553,-43.404373
-26.233751,-49.366188
-15.499203,52.150856
-67.36856,15.395015
26.363604,15.754801
15.234041,-64.266975
2.2498558,50.53152
-12.980339,14.275443
51.325134,-36.719055
-65.66838,-6.1973076
25.122944,11.808704
-15.231432,52.505875
63.388298,3.9421823
-24.822838,51.57519
-55.983173,25.710564
-12.275628,13.101037
27.717236,-31.888441
-0.74853396,-15.62886
46.1946,33.227837
-0.9516226,-25.740797
-24.316742,-54.908955
-11.126409,54.77655
60.874924,-39.838276
54.1751,-54.98579
-38.388355,-42.514694
7.76219,41.64019
1.1394789,11.937466
5.5058002,40.312733
-22.62363,0.17757891
66.53906,-15.283726
67.53187,6.1019073
-2.7075794,8.66509
29.290398,-61.25483
53.17053,3.5623426
-20.645626,36.20597
34.876923,1.1355127
-10.5830555,-9.851778
39.720722,-21.760782
1.5623003,38.18872
4.559486,63.98968
54.86368,-35.728962
49.8554,-39.49826
1.8872672,72.82117
2.8575206,53.314724
27.544666,-31.32261
-33.680252,-46.428844
-26.559296,-58.503506
-3.520556,49.79572
-8.313342,58.28911
42.465137,-0.57982916
-6.38602,62.35651
6.1081524,48.49888
-38.956486,3.900937
-49.149734,19.270296
-60.66437,24.748425
-16.428556,55.518375
12.280411,-9.298759
69.98162,-2.2319713
-59.506794,21.862118
16.743134,-57.519165
-41.14128,-34.791008
-59.69028,10.16854
28.284285,9.699636
-53.77138,5.6305513
8.304498,46.71908
-23.651876,-59.981926
-36.409927,-44.58189
8.60475,42.77756
15.269988,-48.46742
15.906963,-49.78865
60.343597,-42.494804
-28.327026,-40.239117
59.0334,-40.28806
-3.0326815,49.954113
-44.541744,-45.81538
8.371816,47.71283
-15.099564,34.59776
17.743801,52.01464
18.73555,-14.276716
29.65183,-30.843544
-43.5005,2.4992208
-62.546276,20.497278
-4.093931,-3.03221
78.95163,-5.6073365
1.7835219,35.700558
54.768642,-35.800476
-19.405901,-25.153975
-9.213696,36.623486
-71.045845,15.725976
-73.409424,12.769976
16.326942,59.490227
35.709488,29.020042
-13.102257,33.08539
-35.229706,-46.56875
-10.008171,39.310207
10.534101,-8.293198
20.285103,62.015266
26.260424,-23.966513
5.0370245,46.468716
2.3967905,14.127394
-62.79586,-5.2916102
-15.504775,0.09994973
5.5652323,66.79563
22.179361,-11.841992
-6.507049,-17.374182
52.73314,3.2494555
31.369894,29.614359
-10.287665,59.25637
23.8691,26.866993
-66.48074,-13.399276
-11.832654,9.006548
-36.54351,-40.55616
-6.4259048,-2.1612701
-72.77715,4.6251035
-44.433315,29.620111
-65.70938,16.045025
-20.763996,42.106373
-39.973682,16.48174
2.137028,17.425056
7.7401967,0.43857387
18.569267,-24.954071
-45.864994,26.35714
21.443512,-65.73046
77.92556,2.906147
-4.22259,-11.111219
4.1215386,15.043936
-31.681202,3.7354739
-0.84652764,-26.214222
19.462635,-38.804623
-22.739294,-52.07804
9.348281,-54.266674
20.422884,12.078368
-1.0719893,62.03821
-55.61359,25.017084
-31.312752,-45.56344
29.346428,27.224737
-8.1741495,12.052133
-59.5082,7.2620473
-31.935274,-51.6153
72.55824,-10.055038
19.530815,-56.684837
-31.15468,-50.46446
46.896698,-0.0073679695
-44.458023,26.362314
64.21645,-3.360968
-35.159313,-50.001606
82.46634,-7.727542
-3.001722,37.346027
2.7142122,35.53491
-10.717245,15.979935
16.044823,66.87058
8.255743,43.215748
-57.96069,14.156514
8.610558,-1.683135
-14.099521,-59.14522
-67.24117,19.149519
-53.700512,31.081825
6.0249467,17.4732
-31.398514,5.129058
74.23906,5.6236467
53.00897,-48.635868
36.917007,38.511723
-9.634495,58.252983
-64.118484,4.908965
-49.333828,-7.3184896
16.473204,-50.453804
-42.185608,-6.669551
35.912407,-27.215803
-1.1009706,20.890478
-49.0409,12.601886
72.955894,-2.9579499
2.9587038,76.30807
44.369946,0.7759023
-60.486744,24.271095
-63.77783,-13.37037
-65.09754,12.741126
46.999603,-40.27183
2.0766451,75.30371
76.691315,-12.116253
-28.687656,-32.71994
-19.864632,-12.303903
-54.772636,-3.9079053
-75.469,12.629371
11.002255,-53.040695
0.22709809,32.770638
19.176964,-62.279922
76.87897,0.32814234
40.959812,-23.101065
-11.231181,47.010845
16.986933,57.2897
8.895043,39.09258
31.601648,9.413928
-55.18563,11.557807
38.448948,24.621758
25.59667,37.701397
-1.7883285,3.5810366
19.638626,-26.49442
13.49373,-58.06522
15.347492,-65.20301
-67.53856,-7.560061
-0.7922919,35.860577
-8.777451,56.082684
65.50641,-13.26896
65.16382,1.286927
50.663467,-39.1381
-10.396538,33.545876
-0.03912745,19.329884
-31.568153,4.208678
0.6567064,5.020014
18.917343,61.380005
73.964775,-2.035684
-0.9928894,66.855835
-46.38734,-48.29374
-26.60067,-34.663868
-13.580142,-6.660816
33.614735,-11.43108
4.915091,40.14203
-29.719244,-51.806538
75.25248,4.6375937
-38.55747,21.181345
2.7209716,9.103517
-21.45497,-48.839344
-70.26939,-4.14048
-62.490063,15.316458
73.90581,-1.0039515
69.90744,6.670847
-44.791046,22.910234
61.144196,-41.378674
34.458225,3.5997822
-31.747107,-39.648052
-31.158041,-29.808992
-34.18197,-31.585701
47.030872,-48.417183
-3.5046697,-25.834742
39.555542,-20.302784
9.233641,73.59317
44.36179,2.1862462
-37.80162,24.768667
-22.727571,49.80241
67.17294,2.8645313
3.8383229,46.469402
54.193516,-54.92726
13.980152,6.633336
-45.922382,6.196378
8.763709,-1.805203
63.625492,-0.7148373
43.41188,-16.238556
0.016039042,-21.996305
-8.544865,62.414997
-41.654163,-0.7445722
46.715168,-2.6833496
8.280655,50.290573
-0.35346738,6.5385175
50.64175,-50.271954
-42.929874,-45.21513
-13.691835,-23.057396
-22.022497,61.16458
-2.756787,-27.986374
-6.524102,-17.270319
36.89811,22.836723
-11.203404,-24.700405
-42.110126,-36.499454
7.6874604,16.998308
34.23694,-31.510996
25.44195,-11.78213
14.987622,-3.2226028
50.26247,-34.072178
-41.619633,-49.03424
17.896751,62.462482
7.3054943,58.603058
-54.338993,22.72034
-37.43982,-47.700817
-31.72473,6.2366166
39.969223,36.00128
-31.632704,3.707779
-16.327087,-42.05669
49.44781,8.64232
-20.933403,-39.206646
-14.915158,-4.083128
1.733449,75.65316
34.593353,41.438313
-20.073328,-37.361923
47.312225,-37.44447
64.43999,-2.3492908
19.576057,-11.8278475
34.840786,43.101948
-36.45269,-4.8818665
-15.77525,-38.138836
-7.429586,69.058266
16.595978,-50.462452
25.330996,14.118938
-64.6131,-11.196941
-37.739323,24.013279
55.88966,-53.426136
-22.197023,37.625034
-13.08408,31.519485
18.54794,-35.794205
41.634415,40.030323
43.120956,38.041
-34.240376,-32.560772
-35.167286,-1.5377696
-5.3297,-6.7507386
-7.854152,52.581036
-7.3481216,46.74012
53.589504,-51.555347
16.100784,-55.347168
-41.96925,-9.118268
63.190502,6.1266212
34.10163,-16.828209
35.515026,-3.9576576
35.722958,-10.886152
23.734255,17.635138
-53.38307,5.7665777
32.985573,42.87771
72.43943,9.89776
7.670377,1.4722241
-32.898457,-44.520496
11.366691,-52.83608
-37.191948,20.739971
-14.302285,-37.313915
-14.179141,65.04084
-35.627823,-53.86419
-59.334343,19.496048
66.54882,-0.15310696
-10.059691,68.76564
34.02662,-30.759933
40.094246,40.785114
42.59536,-0.5260164
-41.645824,6.0918107
17.056297,53.03961
43.12469,35.229492
-21.747448,54.90806
-22.417803,-8.329977
-51.504684,7.4334607
29.716158,-23.935223
68.571884,-11.824926
-45.112507,-6.3034697
-2.9933472,-5.803766
-71.09769,-2.88575
-35.275696,21.71781
10.2919445,1.7700127
30.873138,-25.37073
73.02562,0.20564355
44.189117,3.8301044
-36.399998,-49.20246
-7.3638563,-8.414463
-2.4087155,48.164295
-20.421911,-42.59204
34.115665,2.7397404
10.078685,-59.183853
65.694,-12.801347
-45.18283,-45.786728
-20.40281,-59.28753
-46.664234,-48.550594
44.717983,-1.7304965
2.8680422,10.184584
26.50138,13.139663
-0.9693141,14.6711645
-30.147844,-41.95028
-35.949074,-4.309154
-32.15959,10.667919
-51.84006,14.571449
-55.034065,-11.527938
-35.467937,-3.3666496
7.6593337,-55.261284
34.048515,-12.912519
48.557865,9.891664
17.831373,-26.862581
15.859832,-64.07751
8.268755,-58.130413
3.1191647,39.10462
34.251358,2.6551356
46.843063,37.487362
-23.093124,2.3961217
0.7163475,-23.346409
-13.58222,-56.61666
-60.106865,-3.8346965
-49.290485,19.581327
22.052732,-38.471268
-0.843877,20.730303
-35.684338,-6.4689355
47.449318,-0.37275317
-50.635406,-2.5862966
-55.13309,13.718216
29.280024,22.765469
-26.083288,-51.9538
-14.031389,-13.268887
68.26508,5.3774457
69.7836,7.5906715
-42.674236,-5.9791064
0.5854652,5.25899
1.141874,38.29285
-59.747303,28.554277
-49.81059,-4.3387136
-9.915054,-8.609745
21.644007,-57.84061
21.578419,-57.120987
27.59402,28.946394
-50.09663,-2.7028375
-23.765165,-4.233768
22.15183,15.545137
-10.983846,51.727448
-38.63739,23.280704
-44.002064,-39.547554
34.47186,12.305233
57.61485,-42.45126
-4.8279576,40.0183
7.426183,16.193653
-1.1203315,41.84705
52.72678,7.503049
51.360046,-29.26893
0.21162257,64.39018
4.2231593,-21.091608
39.523857,-15.549726
12.924784,65.20363
-51.50428,14.72437
-42.40863,-50.45432
11.826079,73.76354
-42.033062,20.735231
24.921091,11.877067
20.143133,-57.04839
21.780722,-64.15225
9.597196,65.37224
-16.968992,44.283314
-30.093895,-48.194004
-44.953506,-47.6325
-28.0745,-39.393253
-3.2875214,58.377155
-5.560245,46.231705
38.873158,24.695274
-53.939377,21.498003
-61.41085,17.283659
68.90914,1.1344208
-48.079094,18.096561
77.34932,-11.127874
1.7393053,75.78776
-46.163013,-49.408443
-14.467766,59.7302
15.829779,56.941673
-57.777653,-1.5945163
-45.578316,34.512623
50.28236,-44.28582
-57.650475,-1.8399775
6.6254396,37.229794
49.102543,0.04992493
-59.531094,11.82867
-4.461434,43.19944
47.33602,-34.359653
63.39864,-3.4467025
26.666,9.382869
-4.420541,-3.8864808
32.053467,-30.254595
42.645344,-36.439777
-52.920376,-1.1444557
30.379057,-16.923141
-17.103487,0.96652406
-40.798935,-38.31483
51.911533,-36.924454
-65.999535,11.315181
36.962452,22.80062
-50.347008,26.219585
2.2026165,57.958584
-58.93654,-14.995453
28.104517,-61.835304
9.299623,1.5839422
-1.7697614,53.031094
36.20964,39.244972
-10.740937,-9.324977
40.621243,19.321922
-56.182655,-1.2792634
-72.37272,4.865219
33.10924,14.519748
-9.914481,8.824579
-41.983562,21.89213
-67.02611,15.759416
-1.0438592,-21.012167
-19.944761,58.56722
-36.06761,-4.177877
-26.190948,-44.6724
77.838844,2.8444052
63.414536,-45.065865
20.247389,-62.851856
-25.06693,-44.104633
47.33139,-47.344543
-4.736783,37.957916
-5.288678,36.94796
-66.436264,3.9177477
9.3994465,62.899956
12.545857,-66.82969
21.477194,-26.87528
-4.399422,-11.203005
37.759674,21.664682
19.498068,55.625942
50.947422,-44.005703
-64.89032,21.843632
-71.0726,16.826216
-35.208588,-35.439026
-5.535259,-2.6467352
-51.37574,2.1736233
-5.5491805,-2.7806523
60.026104,-40.9951
42.232822,-20.249304
-47.269146,23.70743
-41.41686,-48.818314
25.704348,37.796066
-51.815254,22.555021
49.90355,-44.785103
-3.345633,-9.936375
18.18817,13.252674
20.875483,59.627945
27.826233,29.141644
72.093315,8.534783
-2.8998153,-26.766308
-69.15934,3.601855
-41.01893,22.836212
35.834396,-14.431082
-1.0633069,-25.64416
-13.073442,10.525012
-3.9381123,41.21075
-29.189342,-29.356567
-73.90229,12.461857
-6.801001,73.313614
-16.432926,4.0021133
-13.185984,-10.164964
2.1726718,50.760384
-59.981087,-9.768672
-20.07699,-4.381989
36.322758,-3.9396687
42.354015,35.382187
-14.977934,46.20179
-35.54165,-48.491188
-23.267376,-35.5004
-59.58108,5.974059
-70.93839,13.750181
74.294876,-0.63479614
32.410152,26.567358
-65.07371,20.363287
-20.992071,-49.35264
13.201376,-65.31629
8.292851,63.202156
34.41345,1.4586308
61.758926,-8.974061
-35.69595,13.11769
6.0968184,37.534885
31.764599,-33.401276
-43.3716,-48.311234
-34.41353,-44.891006
20.465239,59.9046
12.51538,-55.303818
35.07709,20.64942
-7.6419406,53.598305
-35.36599,18.956213
-34.545967,-35.520016
-32.30129,-40.483208
71.39091,4.9336805
-38.00311,-51.52147
34.42239,0.60961694
21.736393,-28.026062
37.24144,19.928001
31.848331,23.791159
-64.63798,-13.388611
-37.61072,25.722805
-6.5272655,-44.93939
-44.41872,-45.944748
-9.067314,16.549904
16.305244,-5.9143844
-37.879044,-46.648453
78.6624,-12.1757145
-6.1448116,72.99725
29.621105,9.960909
14.313174,51.52778
17.24948,-37.33608
-70.43279,11.927741
-45.56159,-44.861843
-2.304184,-24.921589
9.469068,65.37988
20.243166,62.775253
-6.0849233,62.37621
-13.955631,-45.276043
-64.0962,5.4854846
1.2995313,73.85973
12.090563,1.9902122
73.987946,-6.619583
-16.537996,-56.092125
16.470425,-55.67557
-51.64583,28.807846
8.311932,64.13158
-19.11481,-54.04011
1.2223077,60.22412
-9.869004,45.91042
1.558408,7.9286346
74.554756,2.9001086
-36.942352,-42.727005
-67.11043,-10.481426
-32.05757,-39.424717
-58.056866,-6.424112
-44.187923,23.322128
-31.12839,5.783395
-55.960457,7.7540236
61.14972,-39.014362
6.627471,15.640742
-48.328693,-9.852715
30.238506,-17.010351
-10.889983,-47.851814
-18.765333,43.23639
-29.258553,-46.366142
-11.171486,9.426482
24.932516,-61.20781
-13.07734,58.939484
3.2750695,36.15312
44.29862,42.284508
-38.586914,-29.449055
12.5040245,49.263252
-17.185425,32.227325
24.87826,24.85149
9.611188,-55.725925
31.489077,24.96544
11.729739,63.91696
7.5665727,-5.386611
-22.060474,-44.035393
39.397972,20.843632
34.225838,-0.26405564
77.51398,-5.6906543
-39.686943,-7.6044693
-23.686367,-60.306873
-19.176691,32.595936
0.4236821,46.18066
-49.80835,-1.3209708
66.11508,-4.8580594
-47.636402,-46.661144
-41.221992,14.788701
7.0137653,21.87409
-33.81805,-2.98582
14.525075,-34.816128
-5.2863574,65.9703
0.99528724,42.84096
-20.807783,-7.783584
6.1387167,68.03367
-8.407811,-3.6348586
29.77001,14.153679
79.59027,-10.15779
41.555855,36.6172
43.45996,-36.925785
12.408205,-47.80687
51.534084,-30.471848
-4.863973,58.34683
75.45005,4.4038825
16.542828,-25.988161
-6.526877,61.97929
52.515446,-50.112274
-19.122253,46.489777
56.55419,-47.889828
24.233719,-49.969498
8.488555,53.141045
21.734617,-47.995834
-5.119108,58.469215
-55.839153,10.507475
-43.793255,23.509287
31.050314,28.665213
47.19426,-38.453327
-58.512535,10.716306
20.116304,-61.501137
43.588512,37.99582
4.5153966,37.8595
-72.796555,-0.16074705
-9.466986,36.61574
16.511602,56.578236
4.294336,73.30811
-41.462696,-5.373848
-50.606537,-2.518743
53.66974,-39.777866
-33.898735,2.302126
-60.34024,10.973631
18.144447,-14.763469
-34.550724,-46.162304
0.92928463,56.689102
-66.57909,-3.71102
35.90846,28.567759
79.45965,-2.3701117
11.119065,-59.170906
9.7681675,-55.867485
34.239086,-14.4509735
27.96677,-24.509945
0.5669645,16.876774
46.604218,-2.9798458
1.1662787,-21.812166
6.1997147,65.309525
-0.9676462,-21.559935
30.965414,29.569422
-25.701576,-28.323057
-10.097445,65.20385
-29.252783,-44.275433
-20.16845,-48.340096
-26.011017,-51.188984
6.3293295,20.411436
18.208122,-24.090607
66.12218,-10.643422
-22.558142,37.90918
49.184822,7.0187163
-10.450203,37.781334
72.928925,-0.19485073
-18.467,62.333874
-33.499737,-50.24615
46.449352,-41.403954
44.183388,-35.811012
-35.348614,15.080323
33.45972,43.057514
-22.39045,-58.133945
11.915321,3.4580548
38.93175,25.050615
4.8187556,66.54656
49.200935,8.77144
33.10504,-17.300072
15.501038,60.731537
-45.927715,4.961995
-54.488205,29.727068
67.452545,-14.700404
27.910723,28.824833
-15.628154,-6.556636
-6.401592,68.03157
-32.22495,-34.279274
-7.816908,11.221525
-54.637115,23.94634
-2.8024569,4.857284
-13.193579,33.001545
-28.605265,-33.754997
52.140594,-45.436096
48.833546,-34.58863
38.158504,28.8472
38.28289,37.878498
-16.488623,47.46614
-16.26185,32.89979
-16.122509,-8.711125
-0.4866464,-25.762754
-3.3381522,21.6468
26.278902,-56.76167
66.495575,-10.319004
57.304382,-48.543877
34.177628,-12.901652
-4.213547,8.93784
-16.4028,33.539917
79.28041,-1.6682585
31.979242,-0.28802693
-72.60016,15.004834
0.6508652,64.35136
-13.619714,-9.147131
-16.27356,39.986637
-12.542718,13.59794
15.191116,68.415924
-53.571106,20.998064
42.619663,0.46748102
36.676987,1.178859
-42.65112,28.093697
59.98457,-34.64981
-3.6891713,43.138893
34.19576,-32.13468
-52.41379,9.661066
31.057638,-31.585588
-60.978077,12.269056
-69.507385,-6.617124
1.0774937,11.086825
72.619934,9.068759
-63.438034,-14.077961
-43.3885,27.674393
29.166569,22.658978
26.44124,9.832043
16.052023,-63.868824
-72.88206,1.0244414
-26.933691,-45.999165
-48.944294,26.14662
8.458394,-56.822075
-26.281313,-47.599728
41.7926,34.652645
-5.0561256,45.15984
-59.228596,5.6782146
-11.897147,-8.085819
31.149685,27.793102
-15.352027,14.38138
-0.6032625,59.886463
-10.709747,73.72114
49.109608,0.2755291
-23.393326,-59.21044
-19.95527,-42.08876
-13.659507,-48.58985
28.988504,25.573992
-45.008938,-40.405678
-11.65921,-53.536343
-8.140835,55.260475
-67.49478,-10.080083
-14.992071,-7.7806897
-8.504582,-49.185085
22.380606,14.7587595
-40.726513,-6.868495
-19.919044,2.8439353
-33.0628,16.585615
-50.225765,28.336588
-0.5239823,18.520977
21.654783,24.835802
57.41279,-40.62643
-45.996906,26.699059
38.450325,19.082462
-29.43904,-33.521763
-49.174377,11.413058
-43.806694,29.38627
-32.390068,-51.279346
-48.811283,11.520951
-10.360163,34.13353
-1.4457917,4.0226808
17.91845,61.711132
-36.321964,-44.06885
-36.218533,-50.686234
-19.819235,-47.493916
23.612762,-63.687992
-18.785522,54.892265
55.35837,-44.56264
-20.175583,36.819237
-2.3030748,39.35908
17.29739,-62.801888
-5.5417333,69.76185
35.61782,-15.036026
-48.81005,26.138578
48.52866,-56.143898
6.6050763,37.342678
-47.393368,18.389576
-48.684048,13.082478
18.34175,16.956865
14.701814,-67.20437
-20.465933,36.847755
15.0129595,-36.273468
50.69804,-30.468117
-49.49324,-10.433733
-39.305714,1.7204211
-1.9859202,72.02163
-11.799041,-42.801037
-9.4753895,52.635605
0.3799131,74.848656
18.552538,-30.29665
-53.22721,-2.822707
26.474304,-63.142384
49.246517,-54.57147
81.38778,-12.900386
-37.474186,-50.033024
33.92533,25.335514
12.543005,-66.85512
17.711554,51.284676
-32.88969,16.581886
18.849127,-55.619324
13.638125,-3.507967
20.18877,-15.572257
19.769121,-53.48816
29.449959,-27.267382
-6.5494924,-0.3105234
-60.398674,-10.880485
-52.611046,6.990388
-19.748333,41.864502
31.103184,28.101967
-14.937967,-11.8222065
-9.791127,34.72994
22.018408,-65.14059
20.897982,11.985667
11.095042,-49.218586
72.97087,-0.0226131
38.322884,41.548893
56.326088,-50.495804
67.573616,3.953567
-24.736935,55.258156
-2.0954745,11.934166
10.559914,-66.1028
-23.546091,-38.641308
-20.956614,-7.3585806
-15.385421,34.582703
2.160278,52.95923
72.59327,3.412586
41.55121,-3.1068497
-50.61296,1.7832087
70.63316,7.525172
-5.8582683,-2.8982224
-13.16701,41.383766
-18.726448,42.77904
-60.363075,-14.848482
36.404808,42.82084
-37.392963,-3.7223246
60.94677,-50.56688
-30.560461,-53.872063
-14.809988,34.644936
-35.616573,-45.423298
40.31095,20.31956
22.706211,-57.119057
-6.991835,-6.0790434
49.434906,-50.00494
44.54155,0.2497388
33.747746,13.716937
13.67827,-3.990132
-3.8599722,61.1168
9.223804,-61.95053
-0.9209162,60.732613
-4.4719725,38.019753
30.812866,16.102352
-19.938234,60.43762
47.16641,-46.548424
-14.416034,-60.32325
-3.1920075,38.00404
66.504654,-4.924935
-15.202203,-12.582606
55.006577,-49.81036
23.966167,-10.162831
-15.9739485,-54.9604
-13.531867,55.467556
65.848366,-13.893037
47.504086,-35.28878
65.781425,3.5608935
-38.738716,-56.622295
46.533604,33.411625
64.9481,1.1491084
-42.810818,-42.97848
-15.097833,-7.702208
-5.3172174,48.051277
-37.78992,-7.4209957
31.567427,-0.35944608
-55.648426,10.29271
39.979343,20.016258
41.267452,43.221924
-32.35894,6.3935976
-23.65627,55.069904
-19.284508,-6.169402
2.3482294,16.650116
-56.283035,22.943861
-23.835964,38.692383
-15.88087,-38.437145
12.569078,46.108776
-33.569504,-40.561478
25.34176,-11.906595
-62.810066,6.55621
56.239475,-43.738503
30.036255,31.405272
77.75292,1.3336419
-6.9920545,62.118366
22.320734,-14.17783
37.691513,35.53208
26.50851,13.176765
36.64407,28.070797
78.769135,0.7797016
43.32151,-17.808565
-2.9105773,-21.024473
-20.697237,-7.400783
4.4176526,69.10692
2.8285003,75.06068
-32.723564,-29.382751
-16.866076,-23.620615
-31.507381,8.386093
-5.959497,-18.544884
35.89909,26.182463
-61.25846,27.255032
16.817352,-56.768375
9.386559,39.036243
-5.61322,15.613375
-11.258472,54.507847
20.903875,13.902183
32.96266,8.39003
-19.114923,-54.173958
-41.55333,-38.15012
-0.45773128,9.710088
-46.593216,15.658377
-70.546,-6.298866
22.264286,27.552872
-6.6909976,-51.937363
-9.147831,66.63327
24.812193,-63.56998
50.294697,-48.642693
-20.92965,-55.669464
55.315643,-27.914
26.042837,-23.707952
53.579266,12.200921
7.7896647,-5.4314914
7.293546,58.629627
-0.5489983,14.517724
-52.67149,28.342745
-57.04423,-8.621018
-60.354103,-14.855327
-2.72804,3.522534
14.167239,3.179708
-2.9276807,54.715206
-45.905922,-48.876316
10.323045,0.9257938
17.687458,-25.354443
-1.8774471,44.31202
2.923124,39.191322
25.007967,-65.71009
-19.140179,47.122784
41.37027,-20.048103
37.762524,-15.685669
66.148705,-10.786973
16.435852,-5.9283
-5.8406577,12.893911
-24.824148,51.68624
15.24144,-5.575643
-20.06958,-51.539948
-53.705654,7.5458984
33.309086,-33.500942
71.39134,-8.793611
-42.58962,28.01461
13.174348,-57.349476
19.326124,56.428394
16.165031,54.731606
-47.82323,18.25642
32.78496,-16.381073
16.755243,64.13167
52.45292,-51.36006
-19.301275,-57.198837
-15.399126,1.3217921
21.100609,-26.336287
17.298859,60.403313
45.436478,4.741895
67.70216,-5.539944
43.3412,-16.1198
9.2705555,73.46783
-39.52633,2.715618
18.334963,-14.825318
-66.26563,14.807101
-13.825504,-45.106255
-22.19199,-8.397847
-67.31959,-13.155543
53.301727,-36.28915
-18.845793,32.284676
-14.566547,15.550368
16.135204,-35.629658
7.3416877,70.39354
27.647734,-31.733572
-2.452266,47.44052
-4.3218207,72.73926
-18.783175,33.924244
26.173147,14.438119
52.737347,-42.604836
-13.774723,44.8575
-8.572644,53.55686
-9.849482,12.570162
-17.835085,33.35739
50.69663,-44.841007
58.612022,-10.532839
-40.468307,26.87144
45.085995,-46.71032
-9.246565,48.73104
-25.46375,-28.816877
6.0392017,18.54462
-56.727867,6.378646
-49.540817,0.6068347
-25.830563,-27.14344
66.47416,-4.9639654
-21.12936,-40.27922
39.633835,23.317802
21.432558,-58.896427
-18.334682,55.441883
-10.12157,-27.976482
15.577358,-54.026676
66.01502,-6.4685073
30.728016,-17.785524
-24.397121,-47.684845
-54.105392,-3.9416
-4.6314225,7.6580734
-37.946423,-2.228429
27.5436,9.4333
35.48032,44.496964
-51.60801,14.639484
12.530082,58.195786
80.42829,-13.68359
34.864304,-12.846882
-7.9853816,61.222233
-7.351363,54.65709
-37.73111,12.485751
-21.67873,-48.737427
19.155935,-23.7081
7.7566934,18.12395
58.650246,-10.430607
-47.843857,0.35425222
9.025901,-54.116146
-3.5706356,-10.691465
-12.8592615,-44.100433
-13.828115,-28.37247
79.92324,-8.974881
42.699383,28.588017
-61.4362,-4.6671853
-15.259584,51.72427
76.47482,6.208385
-36.86086,16.160715
-16.650764,40.753563
-1.1998729,43.628643
-69.45944,11.540834
-22.667278,-45.989983
3.3889878,14.747063
-33.559814,-39.240284
58.68333,-34.23467
-4.2433867,-18.515867
16.132341,56.496933
57.277824,-27.302582
58.99244,-47.237755
29.295126,9.712413
-22.708874,-61.796116
-15.625115,0.4469884
-13.254417,-51.230488
-44.041332,-4.0613675
-35.495964,9.18018
21.1151,17.3161
32.16443,-34.210243
-11.740754,-45.757587
10.120672,61.598522
-54.61689,12.452082
67.691246,-11.526165
-14.494712,15.748643
-8.072391,22.953785
32.158775,14.833962
-16.65796,42.238567
14.342761,51.56417
-4.8655415,72.74084
77.02323,-8.226187
7.3543468,18.701427
14.131996,54.449276
-19.066374,-46.215153
-17.223282,47.752987
1.2590759,6.3038917
-67.48783,14.901839
-37.981487,3.8557615
45.06103,-35.55594
78.111824,2.5214975
-47.93536,18.578182
-15.214513,-22.371847
-22.516947,-1.3578484
77.49264,3.4516687
-44.79276,-46.06617
-34.752846,-46.140617
54.155865,4.5605097
-54.255688,13.067489
69.869644,-2.0709639
-6.947316,-6.120924
-38.188164,-52.68561
9.81312,72.01707
-12.456964,-52.840748
31.041998,11.977429
16.841438,-36.846176
23.976501,-14.321523
49.460392,-47.086563
-10.8968725,-43.275036
-0.026938932,-22.15691
-35.25312,-50.141617
62.02994,-36.961628
32.90681,24.270975
15.676876,56.8362
-23.940159,-34.663414
-55.86426,7.8409176
-10.945563,-24.650528
-19.733278,0.2041706
2.3545225,4.9748797
4.459561,17.693995
-17.04553,1.9705889
44.485874,39.17362
-8.183281,18.967781
38.768147,41.708878
9.016981,43.016693
-1.0598782,19.27254
8.510431,53.123966
65.10757,-3.5797155
11.607262,52.453716
55.803333,-39.424473
78.4189,-5.2062593
22.414885,-49.866478
54.535835,-29.410522
12.419783,-4.224247
73.36192,-7.2938447
29.561024,-23.432093
-35.03659,17.996443
-2.652853,-5.288464
-12.525548,-43.24625
-44.690357,-50.45901
37.513615,35.073586
54.324684,-40.63899
-22.282059,43.84097
61.726566,-9.137909
-63.4793,4.2076225
61.598045,-37.551872
-19.97326,-44.03276
-2.628219,49.77484
-49.351223,25.766443
38.795803,2.0167594
-36.80254,-6.0011334
-34.73592,-36.168846
-65.094574,-7.46003
-46.595062,15.67791
-14.799295,-10.598688
10.531569,51.86581
54.24798,-42.495316
0.64259726,16.601568
45.447662,-46.5651
-8.095843,11.80774
21.937042,11.356884
-36.17669,-27.765324
10.361403,-5.1664076
-20.82044,52.253994
44.37851,37.581474
51.570927,-36.638634
-42.23099,7.528987
58.204174,-13.657338
-54.186275,7.5904207
-12.673137,51.739143
32.38084,11.744554
-20.237366,-38.1148
2.3609686,-19.138123
9.088158,70.44993
-69.305595,-5.20613
-9.078682,-29.276194
53.77833,-51.65776
61.69528,-9.778261
15.890796,63.021214
57.162113,-38.192924
-48.199158,0.2878854
-28.013235,-32.159233
-44.205044,-4.1080966
46.305412,-48.51781
35.73702,2.5020502
-0.6868584,50.940712
25.818617,27.076473
52.34446,-41.705997
7.7782364,64.92435
-65.78926,-5.6732936
15.074271,-8.8027
-1.0779877,62.025574
-31.563713,3.7491965
2.1386836,-19.140003
65.9563,-14.478584
-53.344425,-0.81795967
-14.326559,36.05101
37.76618,-12.435854
-42.82385,-45.782932
63.347424,-4.3850007
-63.76732,20.495262
-25.888575,-28.61585
-37.797905,25.80923
-40.699116,19.206762
-53.416042,15.972959
